,Questions,Correct,A,B,C,D
923,"What herb is known as Laotian coriander and Lao cilantro in Thailand and Vietnam?
",Dill,Marjoram,Basil,Dill,Jasmine
924,"What unusual application does ground nutmeg have in India?
",It is smoked.,It is used as a fertilized for pot plants.,All of these,It is smoked.,It is used to make dyes.
925,"What physical reaction is pepper believed to stimulate?
",Sneezing,Vomiting,Sneezing,Coughing,Crying
926,"What is the meaning of the Spanish word vainilla, from which the name of the spice vanilla originated?
",Little pod,Little pod,Sweet aroma,Small wonder,Milky flavor
927,"Paprika, and chili peppers in general, are very high in this essential vitamin.
",Vitamin C,Vitamin A,Vitamin E,Vitamin C,Vitamin B5
928,"Garlic worsens which of these medical conditions?
",Stomach ulcer,Diabetes,Stomach ulcer,Intestinal worms,Hypertension
929,"What is the meaning of the name of the popular spice saffron, which has an Arabic origin?
",Yellow,Poison,Aroma,Yellow,Red
930,"The consumption of ginger is contraindicated in cases of this medical condition.
",Gallstones,Diarrhea,Pregnancy,Gallstones,Kidney stones
931,"Mustard seeds are especially high in this mineral.
",Phosphorus,Potassium,Phosphorus,Sodium,Iodine
932,"The modern game of chess originated from this Indian game of strategy.
",chaturanga,sankara,chaturanga,parchana,mancala
933,"What is the Japanese version of chess known as?
",shogi,kyoki,shogi,shatranj,masala
934,"What is the Burmese variation of chess known as?
",Sittuyin,mylangin,Sittuyin,masala,kyoki
935,"The piece known as the noyon is found in this version of chess.
",shatar,makruk,shatar,xiangqi,chaturanga
936,"The piece known as the rukh is found in this variation of chess.
",shatranj,shatar,shogi,shatranj,makruk
937,"The leopard, lion and the tiger appear in this variation of chess.
",Dou Shou Qi,chaturanga,shatranj,makruk,Dou Shou Qi
938,"Capturing the opponents flag is the means of winning in this version of chess.
",Luzhanqi,Luzhanqi,Dou shou qi,ajedrez,shatranj
939,"What is the Native American drink called Asi associated with in the Native American tradition?
",Purification,It was considered a panacea,Purification,Warfare,Power
940,"What is the literal translation of the Quechua word pachamanca, which refers to a traditional Native American dish?
",Earthen pot,Under the fire,From the ground,Hot stone,Earthen pot
941,"What Warner Bros. cartoon character uses the name of the Native American meal succotash as a catchphrase?
",Sylvester,Bugs Bunny,Sylvester,Daffy Duck,Tweety
942,"What type of meal is the bammy, which originates from Jamaica?
",Bread,Dessert,Bread,Boiled meat,Soup
943,"What is the Native American sauce Mole de Cacahuate, or Peanut Mole, traditionally served with?
",Chicken,Beef,Chicken,Fish,Guinea pig
944,"What type of meal is the Native American dish called Alegria?
",Candy,Candy,Cake,Drink,Bread
945,"What type of meat is used for the preparation of the traditional Native American soup called Pira caldo?
",Fish,Fish,Llama,Guinea pig,Duck
946,"What vegetables are used for the making of the traditional Native American meal called Llapingacho?
",Potatoes,Toamtoes,Peppers,Potatoes,Carrots
947,"What is the meaning of the word taco, denoting a traditional Native American meal?
",Plug,Bundle,Cake,Plug,Bracelet
948,"What kind of drink is the traditional Native American beverage called Champurrado?
",Chocolate drink,Beer,Coca tea,Chocolate drink,A type of tequila
949,"What is the common name of the fruit Persea Americana, which is native to the Caribbean, Mexico, South America and Central America?
",All of these,Alligator pear,Butter pear,All of these,Avocado
950,"The ripe fruits of raspberry culitvars come in all of these colors except which one?
",Green,Yellow,Green,Black,Purple
951,"On what continent is the watermelon plant believed to have originated?
",Africa,Africa,Europe,Asia,South America
952,"The mango fruit is the national fruit of this country.
",All of these,The Philippines,Pakistan,India,All of these
953,"Which of these is not a variety of the lemon tree?
",California,Lisbon,California,Verna,Lemonade
954,"What effect does the consumption of figs produce on the human body?
",It has a laxative effect.,It has a laxative effect.,All of these,It lowers cholesterol.,It reduces blood pressure.
955,"What part of the grape plant contains the lowest amount of antioxidants?
",Leaves,Pulp of the fruit,Leaves,Skin of the fruit,Seeds
956,"Which of these statements is not true about pears?
",They promote allergic reactions.,All of these,They are rich in vitamin A.,They promote allergic reactions.,They are rich in potassium.
957,"Why shouldnt blackberries be picked after September 29 according to a popular superstition in the United Kingdom?
",They belong to the devil from this day on.,A woman who consumes them after this date will never get pregnant.,They belong to the devil from this day on.,All of these,The one who eats them will grow hairs on their back.
958,"The consumption of blood oranges prevents this medical problem.
",Cataract,High blood sugar levels,Cataract,High blood pressure,Insomnia
959,"What vitamin are lychee fruits rich in?
",Vitamin C,Vitamin D,Vitamin C,Vitamin A,Vitamin E
960,"Why was the passion fruit given this interesting name?
",It has a religious connotation.,Because of its sweet smell.,Because it was considered an aphrodisiac.,Because it tastes very sweet.,It has a religious connotation.
961,"In the treatment of what disease are the leaves and bark of the guava used?
",All of these,Dysentery,Cancer,All of these,Diabetes
962,"The consumption of raw pineapple is contraindicated for people who suffer from this disease.
",Liver disease,Liver disease,Heart disease,Diabetes,AIDS
963,"What country is the largest producer of strawberries in the world according to 2007 data?
",the USA,Spain,Russia,Turkey,the USA
964,"Which grapefruit variety contains the powerful antioxidant lycopene?
",Red grapefruit,Red grapefruit,All of these,White grapefruit,Yellow grapefruit
965,"What medical condition do prunes and prune juice relieve?
",Constipation,Constipation,Dizziness,Pain,Cramps
966,"What essential nutrient do tangerines contain?
",All of these,Vitamin C,Folate,All of these,Beta-carotene
967,"People having this type of allergy may have allergic reaction to bananas.
",Latex allergy,All of these,Latex allergy,Dust allergy,Pollen allergy
968,"What is the literal translation of the expression Kai yat sai, denoting a Thai omelette?
",Stuffed eggs,Sun and snow,Spicy eggs,Stuffed eggs,Eggs and cheese
969,"The traditional Thai tea, called cha-yen in Thailand, is made from this type of tea.
",Black tea,All of these,White tea,Black tea,Green tea
970,"What is the popular Thai hot sauce Sriracha named after?
",A town,A goddess,A herb,A dance,A town
971,"What type of meat is used for the preparation of the popular Thai soup called Tom yum?
",All of these,Prawns,Fish,Chicken,All of these
972,"What type of drink is the traditional Thai drink Kokkoh?
",Rice milk,Rice milk,Rice wine,Fermented coconut milk,Lemonade
973,"What method of cooking is used in the preparation of the traditional Thai dish called Nuea pad prik?
",Stir frying,Boiling,Stir frying,Stewing,Baking
974,"What unripened fruit is used for the preparation of the spicy Thai salad Som tam?
",Papaya,Papaya,Banana,Mango,Lychee
975,"What type of alcoholic beverage is the traditional Thai drink Sang Som?
",Rum,Beer,Rum,Wine,Brandy
976,"What is the literal meaning of the name of the dish Pad see ew, very popular in Thailand and Laos?
",Fried with soy sauce,Fried with soy sauce,Noddles and meat,Triple meal,Hungry tiger
977,"The Thai dish Khanom bueang is known under this name in the English-speaking world.
",Crispy pancakes,Spring rolls,Crispy pancakes,Yellow curry,Curry puff
978,"The leaves of which of these plants are most often used for the preparation of the popular Arab dish dolma, also known as sarma?
",Grape vine,Palm tree,Grape vine,Fig tree,Lettuce
979,"Hummus is a popular meal in the Arab world and especially in the Middle East. What does the name of the dish mean?
",Chickpeas,Soil,Butter,Chickpeas,Food
980,"What type of food is the popular Arab dish called baklava?
",Dessert,Baked lamb,Dessert,Soup,Stew
981,"What vegetable is used for the preparation of the traditional Arab dish called Baba ghanoush?
",Eggplant,Potato,Carrot,Eggplant,Tomato
982,"The Arabian dish Manakish is very similar to this very popular Italian food.
",Pizza,Lasagna,Pizza,Spaghetti,Ravioli
983,"What is the meaning if the word kibbeh which refers to a popular dish in the Arab world and in Brazil?
",Ball,Eye,Ball,Cube,Ring
984,"Which of these is not among the traditional ingredients used for the preparation of the Arab dish Matbucha?
",Lamb meat,Tomato,Bell paper,Lamb meat,Garlic
985,"What type of meat is used for the preparation of the popular Arab meal called Shish taouk?
",Chicken,Chicken,Beef,Lamb,Duck
986,"What plant is used in the preparation of the traditional Arab dish called Toum?
",Garlic,Turnip,Garlic,Mustard,Onion
987,"The traditional Arab cookies, called Kleicha, are considered the national cookies of this Arab country.
",Iraq,Libya,Iraq,Iran,Lebanon
988,"What animal part is used for the preparation of the traditional South African dish called Mala Mogodu?
",Tripe,Tripe,Liver,Tongue,Kidney
989,"What kind of food is Amasi, a meal very popular in South Africa?
",Fermented milk,Fermented milk,Fruit salad,Cake,Cheese omelet
990,"What type of meat is used for the making of the traditional South African dish Tomato bredie?
",Lamb,Chicken,Lamb,None of these,Pork
991,"What kind of animal is the Gonimbrasia belina, popular food among the native inhabitants of South Africa?
",Moth,Cricket,Snake,Moth,Frog
992,"What type of alcoholic beverage is the popular South African drink Umqombothi?
",Beer,Brandy,Wine,Beer,Rum
993,"What kind of dish is the popular South African meal called Melktert?
",Dessert,Soup,Dessert,Stew,Salad
994,"How is meat processed to produce the traditional South African dish called Biltong?
",By curing,By deep-frying,By curing,By roasting,By boiling
995,"What type of jam is used for the preparation of the traditional South African dessert Malva Pudding?
",Apricot jam,Strawberry jam,Apricot jam,Blueberry jam,Raspberry jam
996,"What kind of food is the traditional South African meal Sosatie?
",Skewered meat,Seafood soup,Cheese,Meatballs,Skewered meat
997,"What does the name of the traditional South African meal Boerewors mean in Afrikaans?
",Farmers sausage,Farmers sausage,Bulls horns,Fish scales,Sows intestines
998,"What does the very unusual dish Balut, popular in Vietnam, consist of?
",Fertilized egg,Rat meat,Pigs brain,Fish heads,Fertilized egg
999,"Chanh muÐ¾i is a type of Vietnamese pickles. What is it made of?
",Lime,Lime,Bananas,Papaya,Grapefruit
1000,"What type of rice is used for the preparation of the traditional Vietnamese dish Com tam?
",Broken rice,Brown rice,Long rice,Broken rice,Coarsely ground rice
1001,"What is the main ingredient of the traditional Vietnamese dish Tiet canh?
",Blood,Blood,Beet,Tomatoes,Red pepper
1002,"In which part of the world are living animals traditionally and commonly eaten?
",Far East,Far East,Australia and Tasmania,South America,Africa
1003,"How does Islam treat the consumption of bat meat?
",Bats are forbidden food.,None of these,All bat species are allowed to be consumed.,Carnivorous bat species are forbidden.,Bats are forbidden food.
1004,"The slaughter of what animal is forbidden in almost all states in India by law?
",Cow,Cow,Monkey,Sheep,Elephant
1005,"Although there are Chinese, English, Polish, Spanish, Italian, and Turkish variations of this game, played on a board of black and red square spaces, its origins can be traced back to 1600 BC ancient Egypt.
",Checkers,Checkers,Othello,Go,Chess
1006,"This childrens pursuit board game, sold by toy and game manufacturer, Parker Brothers, is based on the ancient Indian game, Pachisi.
",Sorry!,Snakes and ladders,Sorry!,Candy Land,Mouse Trap
1007,"One of the oldest games in recorded history, this strategy board game, where the moves are defined by the roll of two dice, is believed to have originated in ancient Mesopotamia. Excavations and literary references indicate that it was also popular in ancient Greece, Rome, Persia, and the Far East.
",Backgammon,Go,Backgammon,Checkers,Chess
1008,"This game was independently developed by two great mathematicians of the 20th century, John Nash and Piet Hein. The life and work of the former was the inspiration for the Academy Award winning film A Beautiful Mind.  Name the game.
",Hex,Nim,Four fours,Hex,L game
1009,"This game, which requires complexity of strategy and a great deal of concentration, was initially created by ancient Chinese warlords and generals more than 2000 years ago to map out possible attacking positions.
",Go,Hex,Go,Othello,Chess
1010,"Since 1977, there has been an annual world championship of this game, which requires a strategy of much planning and looking further ahead in your opponentâ€™s possible moves.  Goro Hasegawa popularized the game in Japan in 1975.
",Othello,Othello,Go,Sorry!,Backgammon
1011,"The term for the conclusive position in one of the worlds most popular board games - chess, comes from the Persian phrase Shah Mat, which means what?
",The king is dead.,The king is captured.,The king is conquered.,The king is dead.,Surrender the king.
1012,"In Scrabble, a popular family board game created by architect Alfred Mosher Butts in 1938, words are formed on a 15x15 game board, with each letter giving the player different number of points (the rarer the letter, the more points it gives). How many points does the letter w award according to standard scrabble rules?
",4,7,3,4,9
1013,"This board game, first published by the Milton Bradley Company in 1931, derived from a guessing paper and pencil game, and has also a one-person puzzle version.
",Battleship,Liu po,Titan,Battleship,Stratego
1014,"In Monopoly, one of the best-selling commercial board games in the world named after the well-know economic term, the course of the game is determined mainly by which two of these factors?
",Chance and decision-making,Logic and chance,Skill and concentration,Chance and decision-making,Decision-making and strategy
1015,"What happens if you play all of your letters during the game of Scrabble?  
",ote:  This would not include the end of the game when your rack is not full),You get an extra 50 points,Your opponent(s) lose(s) a turn,You win,You are penalized 25 points
1016,"To make this dish you would:  leave your cheese outside covered with loose cheesecloth, allow flies to lay their eggs inside the cheese, the maggots will hatch and then spread it on toast.  Enjoy!
",Maggot-cheese,Blutwurst,Maggot-cheese,Ricci di mare,Retsina
1017,"This Philippine blood stew is made by using the heart and blood of a pig.
",Diniguan,Ngapi-jaw,Blazing curry,Diniguan,Durian
1018,"This speciality comes straight from the outbacks of Australia.  It is the white larvae of the ghost moth that are often found in trunks and roots of trees.
",Witchetty grubs,Geoduck clams,Witchetty grubs,Sashimi,Baalut
1019,"This is a special Eskimo dish. They gut this animal and stuff it with dead seagulls. Its left underground to mature for a while and then they would have a dinner feasts.
",Gull-stuffed walrus,Retsina,Gull-stuffed dog,Borscht,Gull-stuffed walrus
1020,"In India, they consider this body fluid a sedative, especially if it comes from an animal like the ox.   Some people who study yoga will use the human form of it.
",Urine,Urine,Sweat,Saliva,Blood
1021,"This was a common dish in England at the beginning of the century.  It contains raisins, sugar, chestnuts, rice, and 3 quarts of pork blood.
",Blood Pudding,Blood Pudding,Liver and lights,Yule brod,Blood Thirsty
1022,"This dish of fresh squid is eaten alive and raw, even at the moment of swallowing it.
",Ika sashimi,Hachi no ko,Inago,Mollejas,Ika sashimi
1023,"This dish is prepared in Norway.  Its name means cod soaked in plutonium.  It is dried whitefish soaked in lye, a strong solution of sodium or potassium hydroxide.
",Lutefisk,Limburger,Criadillas,Yule brod,Lutefisk
1024,"This is the dictionarys meaning of this meal: stuffed derma; roasted fowl intestines with a seasoned filling of matzo meal and suet.
",Kishke,Criadillas,Limburger,Lutefisk,Kishke
1025,"To eat this meal you would: wait for a fertilized egg until the 16th day of incubation, open it and swallow the fetus without removing anything from it except some feathers from your teeth.
",Balut,Dookers,Balut,Nankotsu,Mollejas
1026,"In this board game moves are determined by dice rolls. Each player attempts to move around the board, from point to point, to get home.
",Backgammon,Backgammon,Chess,Go,Cribbage
1027,"In this card game, which is a predecessor to bridge, there is a trump suit, that can vary from hand to hand.
",Whist,Whist,Honeymoon Bridge,Rummy,Spades
1028,"What is the name of the popular solitaire game, in which you alternate suits building down, and build up in the same suit on the aces?
",Klondike,Klondike,Fish,Casino,Spider
1029,"In this game, played with 2 decks, you can make melds. Red and black threes have special significance and some cards are wild.
",Canasta,Rummy,Russian Bank,Gin Rummy,Canasta
1030,"This is a betting game in which two cards are initially dealt. The player may ask for an additional card, hoping to reach the ideal score of nine.
",Chemin de Fer,Faro,Black Jack,Chemin de Fer,Casino
1031,"In which of the following card games is the Queen of Spades to be avoided?
",Hearts,Bridge,Whist,Spades,Hearts
1032,"In this board game, neither player can see the value of the other players men.
",Stratego,Stratego,Bridge,Mille Bournes,Risk
1033,"In this game, you make melds of 3 or more cards. You can go out with 10 points or less. If your opponent undercuts you, you lose the difference in your points.
",Gin Rummy,Pinochle,Pitch,Gin Rummy,42
1034,"This two-player board game is a race, but sometimes you can win by getting farther behind.
",Backgammon,Shogi,Go,Gomoku,Backgammon
1035,"This card game is played by four players one of which is a dummy.
",Bridge,Bridge,Rummy,Hearts,Spades
1036,"Mix 1 ts powdered sugar and 2 ts water with some crushed ice into a glass. Then add 2 1/2 oz bourbon whiskey and some mint sprigs on top. 
",u should leave it until the glass is frosted.,Mint Julep,Pina Colada,Margarita,Mint Julep
1037,"This powerful tonic herb is recommended for supporting the long term energy of the body. It enhances the resistance against toxic stress reactions that cause exhaustion and improves physical and mental vitality. The plant is often used as a home remedy in Russia and China.
",Siberian eleuthero,Lemon grass,Rosemary,Aloe,Siberian eleuthero
1038,"It is generally accepted that this drink, introduced in England by the Greek professor Servopoulos, acts as a stimulant. It  invigorates the body, enhances the mental activity and fights drowsiness and fatigue.
",Coffee,Wine,Tea,Hot chocolate,Coffee
1039,"This food, made by bees from the nectar of flowers, gives great energy to the body. This energy is used mainly for blood formation.
",Honey,Sugar cane,Beeswax,Honey,Royal jelly
1040,"The leaves of this plant have been chewed by people in the Andes for centuries. It has been used particularly in high mountainous regions, where oxygen is scarce, because the plant gives a boost of energy and acts as a stimulant.
",Coca,Coca,Tobacco,Lettuce,Marijuana
1041,"This plant, which is native to Venezuela and northern Brazil, is named after a tribe. It is used for producing drinks with energizing and stimulating effect.
",Guarana,Mango,Guarana,Papaya,Guava
1042,"The main components of this slow-growing perennial plant, often used as a general tonic, affect the physical and mental activity of the body, providing revitalising properties.  The English word of the plant derives from a Chinese term meaning man root.
",Ginseng,Guarana,Ginkgo biloba,Ginseng,Aloe
1043,"Studies have shown that this plant, known as Camellia sinensis, contains a chemical that boosts bodily defense systems. It also contains small quantities of caffeine and tannins that mildly energise the body and mind.
",Tea,Wine,Coffee,Tea,Fruit juice
1044,"This nut, used in a number of cola drinks both for its aroma and refreshing qualities, contains caffeine, which explains its energizing effect.
",Kola nut,Hazelnut,Peanut,Chestnut,Kola nut
1045,"This deciduous tree, popular as Maidenhair Tree, was first used in China as a stimulant. It is generally accepted that it increases blood flow to the brain, stimulating memory, mental alertness and reducing mental fatigue.
",Ginkgo,Ginseng,Oak,Pine,Ginkgo
1046,"These are people who do not eat anything that is derived from animals.
",Vegans,Vegans,Lacto Vegetarians,Demi-Vegetarians,Fruitarians
1047,"This religion encourages vegetarianism.
",Buddhism,Islam,Shintoism,Buddhism,Christianity
1048,"It is a widespread myth that vegetarians cannot provide this to their body, because it could only be supplied from meat. However, it is found in soy, beans, nuts, milk, cheese, eggs, etc.
",Protein,Calories,Vitamins,Minerals,Protein
1049,"Vegetarian diet is rich in these agents, found mostly in fruits and vegetables. They are known to fight free radicals,  thus slowing down the process of aging.
",Antioxidants,Essential oils,Antioxidants,Vitamins,Cholesterol
1050,"This is the reason why vegetarian diet is good for humans.
","Anatomically, humans resemble herbivores","Anatomically, humans resemble herbivores",Meat is slightly toxic,Humans were herbivores at the beginning of their existence,Fruits and vegetables remain in the intestines longer
1051,"This part of the worlds population is on a vegetarian diet.
",1/4,1/4,1/20,1/2,1/10
1052,"This is how much the risk of breast cancer increases, if a woman eats meat daily, as opposed to once a week only.
",3.8 times,2.8 times,2 times,3.8 times,3 times
1053,"High consumption of meat protein deprives the body of calcium.  Lack of calcium causes this disease.
",Osteoporosis,Nausea,Osteoporosis,Obesity,Cholera
1054,"The breast milk of a meat-eating mother can be this much more contaminated with pesticides, compared to the milk of a vegetarian mother.
",35 times,25 times,35 times,5 times,2 times
1055,"This is the vitamin that vegetarians should take, as it is not found in plants.
",B 12,A,C,B 12,E
1056,"The term roasting is often used interchangeably with this word.
",Baking,Basting,Baking,Braising,Broiling
1057,"Which term does not belong with the others?
",Poaching,Pot Roasting,Poaching,Braising,Stewing
1058,"Why are foods basted?
",To prevent them from drying out,To give them a crunchy crust,To add flavor,To prevent them from drying out,To give them a brown surface
1059,"Which of these cooking methods does not involve hot oil or fat?
",Boiling,Boiling,Stir Frying,Pan Frying,Sauteing
1060,"The terms sweating and steaming refer to one and the same method of cooking.
",False,False,True,,
1061,"Which of these foods is generally poached in white wine?
",Fish,Fruit,Eggs,Fish,Poultry
1062,"When you broil, where is the direct heat source?
",Above the food,Below the food,There is no direct heat source; it uses indirect heat,Above the food,Surrounds the food
1063,"Stir frying is a term used to describe two fast Chinese cooking techniques: chÇŽo and bÃ o.
",True,True,False,,
1064,"There is no difference between blanching and parboiling.
",False,True,False,,
1065,"How many pleats are on a traditional Chefs hat (the Grand Toque)?
",100,100,70,50,20
1066,"The only ingredients in a basic mayonnaise are oil and a whole egg.
",False,False,True,,
1067,"This dessert was made in honor of a famous singer.
",Peach Melba,Cherries Jubalee,Peach Melba,Sacher Torte,Pineapple upside down cake
1068,"Who is regarded as the first internationally recognized celebrity chef?
",Marie-Antoine CarÃªme,Wolfgang Puck,Marie-Antoine CarÃªme,Jeff Smith,Paul Bocuse
1069,"Julie Child, known to many as The French Chef, was not French.
",True,False,True,,
1070,"Chef Jeff Smith of the Frugal Gourmet fame was removed from his TV show amid accusations of which of the following?
",sexual harrasment,sexual harrasment,plagiarism,unsanitary kitchen practices,low ratings
1071,"Chef Wolfgang Puck is of German descent.
",False,True,False,,
1072,"What is the measure for hotness of a chili pepper?
",Scoville scale,Piquanat scale,Heat Factor Index,Scottsdale scale,Scoville scale
1073,"Which ingredient for bread hurts the leavening (rising) ability?
",salt,water,salt,flour,sugar
1074,"What type of meat is used in Chateaubriand?
",beef,lamb,beef,pork,deer
1075,"Origami is a hobby and an art of Chinese origin that uses solely what material for its creations?
",Paper,Stone,Wood,Flowers,Paper
1076,"The city of Stoke-on-Trent, Staffordshire, England is known as the home of what popular craft and hobby?
",Pottery,Stamp collecting,Pottery,Hiking,Kite flying
1077,"In which of these hobbies is the hacky sack used?
",Circle kicking,Circle kicking,Network security hacking,Hiking,Tourism
1078,"In the British Overseas Territory of Bermuda, kite flying is not just a hobby, but also an important part of which holiday?
",Easter,Christmas,Easter,Labour Day,Halloween
1079,"Letterboxing is usually what type of hobby?
",Outdoor,Outdoor,Indoor,Water,Writing
1080,"The American Philatelic Society is the U.S. organization of the fans of one of the worlds most popular hobbies. Which is it?
",Stamp collecting,Stamp collecting,Coin collecting,Knitting,Matchbox collecting
1081,"Herpetoculture is a hobby related to keeping a collection of what kind of animals?
",Reptiles,Birds,Cats,Reptiles,Fish
1082,"The popular number placement puzzle Sudoku was invented in 1979 in which country?
",USA,USA,Japan,China,Sweden
1083,"What is the hobby of collecting matchboxes and different match-related items called?
",Phillumeny,Philanthropy,Philhellenism,Phillumeny,Philately
1084,"This sign is positioned between the horse and the dragon.   In ancient China it was associated with wisdom and aesthetic beauty.
",Snake,Rabbit,Rat,Snake,Rooster
1085,"2006 is the year of this sign, described as a noble and honest creature.
",Dog,Ox,Pig,Horse,Dog
1086,"Personalities of this sign are either leaders or rebels.  Unless in a position of authority, males of this sign are outspoken critics of those above them.
",Tiger,Dragon,Snake,Dog,Tiger
1087,"This is a sign of power, wealth and success.
",Dragon,Horse,Tiger,Rooster,Dragon
1088,"It is a Yin Sign associated with the Wood Element, that some people like as a pet.  The sign before it can be fierce and the sign which follows it can fly.
",Rabbit,Monkey,Goat,Rabbit,Dog
1089,"This Yin Sign associated with the Fire Element.  People born under that sign are genuinely nice people.
",Goat,Monkey,Tiger,Goat,Rat
1090,"The sign comes second.  Its personality is descibed as steady and supportive..
",Ox,Ox,Horse,Snake,Goat
1091,"It is the ninth Sign of the Chinese Zodiac.  It is best described as this.
",Active and Agile,Powerful,Active and Agile,Soft and Fentle,Steady  Persistent
1092,"The first Sign of the Chinese Zodiac.  It is a Yang Sign commonly associated with the Water Element.
",Rat,Rat,Dog,Horse,Pig
1093,"It is the 12th Sign of the Chinese Zodiac.  It is a Yin Sign associated with the Water Element.
",Pig,Snake,Rabbit,Rat,Pig
1094,"The campaign for real ale, CAMRA, was founded in Ireland to revitalize British beer.
",True,True,False,,
1095,"This nation brews and drinks the most varied and numerous collection of beers in the world varying from the popular pale lager to the esoteric appeal of lambic.
",Belgium,The Czech Republic,Belgium,Germany,The Netherlands
1096,"By law German beer can only be made from these four ingredients:
","Water, hops, malted barley, yeast","Water, hops, malted barley, yeast","Water, hops, malted wheat, carbon dioxide","Water, hops, malt, citric acid","Water, hops, malt, sugar"
1097,"This country has the most full sized breweries:
",Germany,The USA,Belgium,Germany,The UK
1098,"This country leads the world in per capita beer consumption:
",The Czech Republic,Ireland,The Czech Republic,The UK,Germany
1099,"The worlds largest brewer is based in:
",Belgium,Germany,The Netherlands,The USA,Belgium
1100,"Order a Budweiser in Britain and you will get a beer from:
",the Czech Republic or the USA,none of these,the Czech Republic,the Czech Republic or the USA,the USA
1101,"Michael Jackson---
",wrote the book - The World of Beer.,developed the moonwalk immediately after consuming 2 six packs of Michelob.,All of these.,is President of Denmarks Tuborg brewery.,wrote the book - The World of Beer.
1102,"This country consumes the most beer.
",China,The USA,China,Russia,Germany
1103,"Which of the the following is not a step in the brewing of beer?
",steeping,steeping,sparging,mashing,boiling
1104,"Which of the following colors is  not used in the card game Magic: The Gathering?
",Orange,Blue,Orange,Green,Red
1105,"Which of the following is the most expensive card in the game Magic: The Gathering?
",Black Lotus,Wildfire,Mox Diamond,Black Lotus,Wrath of God
1106,"Who created the collectible card game Magic: The Gathering?
",Richard Garfield,Bennie Smith,Richard Garfield,Gary Gygax,Mike Flores
1107,"A player begins a game of Magic: The Gathering with 40 life points.
",False,False,True,,
1108,"Which of the following spells in the card game Magic: The Gatheringcan destroy both creatures and enchantments?
",Mortify,Blaze,Wrath of God,Putrefy,Mortify
1109,"Which of the following cards in the game Magic: the Gathering is from the Onslaught Block?
","Visara, the Dreadful",Orims Chant,"Visara, the Dreadful",Hypnotic Specter,"Savra, Queen of the Golgari"
1110,"In the card game Magic: The Gathering, if your opponent casts Rend Flesh at your Hand of Honor, which spell could you use to save your creature?
",Ghostway,Ebony Owl Netsuke.,Ghostway,Stifle,Oblivion Stone
1111,"Which of the following cards has a converted mana cost of 2 in the game Magic: The Gathering?
",Disenchant,"Ink-eyes, Servant of the Oni",Shock,Disenchant,Char
1112,"Which of the following is not a Magic: The Gathering game format?
",One Eyed Cyclops,Two Headed Giant,Free For All,Emporer,One Eyed Cyclops
1113,"What kind of alcohol is used for the preparation of the Bacardi cocktail?
",Rum,Rum,Vodka,Gin,Bourbon whiskey
1114,"A wedge of what fruit is traditionally used as a garnish of the Cuba Libre cocktail?
",Lime,Lime,Pineapple,Lemon,Apple
1115,"At what time of the year is the Tom and Jerry cocktail served traditionally in the United States?
",Christmas,Easter,New Years Eve,Thanksgiving,Christmas
1116,"In what country did the Kamikaze cocktail reportedly originate?
",Japan,Jamaica,India,Japan,South Africa
1117,"This cocktail was reportedly the first drink the American astronauts had when they returned to Earth in 1969.
",Moonwalk,Daiquiri,Bloody Mary,Pina Colada,Moonwalk
1118,"What popular cocktail is made simply by mixing vodka and orange juice?
",Screwdriver,Colombia,Screwdriver,Wilson,Madras
1119,"What is often put on the glass rim when serving a Margarita cocktail?
",Salt,Avocado slice,Sugar,An olive,Salt
1120,"What popular herb is added to the Mojito cocktail for a refreshing flavor?
",Mint,Mint,Camomile,Basil,Rosemary
1121,"The juice of what fruit is used for the preparation of the Cosmopolitan cocktail?
",Cranberry,Strawberry,Peach,Raspberry,Cranberry
1122,"What kind of alcohol is used as a base to make the popular Manhattan cocktail?
",Whiskey,Gin,Whiskey,Rum,Vodka
1123,"This plant can be used as a herbal medicine to treat gastric and intestinal problems, migraine, asthma, anemia, depression, anxiety and nervous ailments, among others.
",Saint Johns Wort,Tobacco,Asafetida,Saint Johns Wort,Cowhage
1124,"This well known plant derives its scientific name from Atropos, one of the Fates in Greek mythology, who held the shears to cut the thread of human life. The plant grows shiny black berries that are sweet to the taste but very toxic.
",Deadly Nightshade,Deadly Nightshade,Catarrh Root,Damiana,Vervaine
1125,"This perennial herb from the mint family, that grows in wet soil, comes in two forms, a creeping variety and a more upright one.
",Pennyroyal,Water Lily,Sassafras,Cannabis,Pennyroyal
1126,"Name this small tree also known as the Apalachin, whose leaves are used to prepare a strong infusion that contains large amounts of caffeine.
",Yaupon,Calamus,Wild Fennel,Yaupon,Sweet Sedge
1127,"This perennial herb was once used to make absinthe.
",Wormwood,Wormwood,Muscal Buttons,Mandrake,Woodruff
1128,"This very unusual plant, seen quite frequently during the Yuletide season, is a parasite growing on the branches of trees and deriving its nourishment from them.
",All of the these,All of the these,Birdlime,Mistletoe,Golden Bough
1129,"This plant has a long and colorful history and its legal status varies from country to country.
",Cannabis,Catnip,Cannabis,Phalaris Grass,Juniper
1130,"Name this plant grown worldwide in parks, gardens, and greenhouses as an ornamental fixture with large colorful flowers also known as Wedding Bells and Heavenly Blue.
",Morning Glory,Morning Glory,Hemlock,Motherwort,Marigold
1131,"This plant grows wild in the dry, desert ground of Texas and Mexico and is one of the very few spineless varieties among some two thousand different types of cacti growing in the world.
",Peyote,Peyote,Sorcerers Cherry,Sunbirch,Stickletop
