,Questions,Correct,A,B,C,D
3429,"Camelot is a fortress-city associated with the legend of King Arthur.
",True,True,False,,
3430,"Atlantis is a legendary island, first mentioned by Plato.
",True,False,True,,
3431,"In what country is the greeting wai, (slight bow, with the palms pressed together) used to welcome, thank , apologize, or say goodbye?
",Thailand,India,Thailand,China,Cambodia
3432,"What Arabic word is for Muslim babies, and is also the name of a gesture used to greet people?
",Tehniyat,Tahaleyhi,Tehniyat,Nimahedi,Ahnahat
3433,"What salute originated from a painting by Jacques-Louis David, as the gesture had never been described or depicted in ancient works of art?
",Roman salute,Persian salute,Roman salute,Aztec salute,Byzantine salute
3434,"What is the religious meaning of the Namaste, a popular spoken greeting used in South Asia?
",All of these,I bow to that inherent in you.,All of these,I respect divinity within you that is also within me.,The light within me honors the light within you.
3435,"What does the greeting Kowtow used traditionally in China consist of?
",Kneeling and bowing so low that the head is touching the ground,Touching of the palms of the two people,Taking off ones hat and pressing it to the stomach while bowing,Kneeling and bowing so low that the head is touching the ground,Clapping ones hands twice and then touching the shoulders
3436,"The phrase gimme some skin, a version of the gimme five salute, is thought to have originated in this New York City neighborhood.
",Harlem,Jackson Heights,Bronx,Harlem,Brooklyn
3437,"What traditional greeting is used by the Maori, the indigenous Polynesian people of New Zealand?
",Hongi,Hongi,Tomongi,Matali,Paita
3438,"In what country did the greeting gesture Anjali Mudra originate?
",India,Malaysia,Vietnam,China,India
3439,"Which of these is a variation of the popular fist pound greeting, similar in meaning to a handshake, high five or nose rub?
",Air knucks,All of these,Air knucks,Fist bump,Fo knucks
3440,"What type of greeting gesture is the so-called Eskimo Kiss?
",Two people rubbing noses together,A kiss on the tip of the nose,Two people rubbing noses together,An air kiss,A kiss on the forehead
3441,"What is the official state beverage of the U.S. state of Massachusetts?
",Cranberry juice,Lemonade,Cappuccino,Mineral water,Cranberry juice
3442,"Which U.S. state has chosen the Northern Cardinal for its official state bird?
",All of these,Indiana,Kentucky,Illinois,All of these
3443,"What is the official state color of the U.S. state of South Carolina?
",Indigo Blue,Deep Lavender,Golden Bronze,Indigo Blue,Fuchsia
3444,"Purple Passionflower is the official state wildflower of this U.S. state.
",Tennessee,Tennessee,Texas,Oregon,West Virginia
3445,"Blue crabs are the official state food of this U.S. state.
",Maryland,Maryland,Massachusetts,Maine,Missouri
3446,"The Appalachian Dulcimer is the official state musical instrument of this U.S. state.
",Kentucky,Kentucky,Iowa,Wyoming,Ohio
3447,"What is the official state mammal of the U.S. state of Alabama?
",Bear,Moose,Deer,Buffalo,Bear
3448,"What is the official state sport of the U.S. state of Alaska?
",Mushing,Ice hockey,Skiing,Ice skating,Mushing
3449,"What is the official state toy of the U.S. state of Mississippi?
",Teddy bear,Mr. Radish Face,Teddy bear,Barbie doll,Puzzle
3450,"The American Holly is the official state tree of this U.S. state.
",Delaware,Illinois,Nevada,Delaware,Georgia
3451,"The original inhabitants of Australia are the Aborigines.
",True,True,False,,
3452,"What is the latitudinal extent of Australia?
",10 - 40 degree south,20 - 40 degree south,10 - 40 degree south,10 - 50 degree south,20 - 50 degree south
3453,"What is the longitudinal extent of Australia?
",114 - 154 degree east,114 - 154 degree west,114 - 154 degree east,104 - 154 degree west,104 - 154 degree east
3454,"The lowest point of Australia is Lake Argyle.
",False,True,False,,
3455,"Lake Eyre in Australia is among the largest areas of inland drainage in the world.
",True,False,True,,
3456,"The Uluru (or also Ayers Rock) rock formation in Australia is sacred to the Indigenous Aborigines.
",True,False,True,,
3457,"Which is the largest body of freshwater in Australia?
",Lake Argyle,Lake Torrens,Lake Argyle,Lake Eyre,Lake Gordon
3458,"Ashtabula is the county seat of Ashtabula County.
",False,False,True,,
3459,"What does Ashtabula mean in the Iroquois language?
",River of many fish,Winding River,Small Settlement,Tribe near the lake,River of many fish
3460,"Who is the author of the poem Crossing Ohio When Poppies Bloom in Ashtabula?
",Carl Sandberg,Carl Sandberg,Edgar Allen Poe,Walter Dean Meyers,Robert Frost
3461,"The United States Census Bureau defined the Ashtabula area as what?
",Micropolitan Statistical Area,Cleveland Suburb,Micropolitan Statistical Area,Organized Crime Hub,Metropolitan Statistical Area
3462,"Ashtabula is home to a large number of people of Finnish, Italian, and Swedish descent.
",True,True,False,,
3463,"Which of the following is referred to as the Ashtabula Horror?
",a train disaster that occurred in 1876,the worst civilian radioactive release in U.S. history,one of the bloodiest riots in U.S. history,a sinkhole that swallowed half of the Historic Harbor District,a train disaster that occurred in 1876
3464,"Which of the following is a NFL running back born in Ashtabula, Ohio?
",Jarrod R. Bunch,Benny Friedman,Lawrence Taylor,Anthony Wright,Jarrod R. Bunch
3465,"Which European city is a sister city of Ashtabula?
","Bardejov, Slovakia","Mexicali, Mexico","Berlin, Germany","Bardejov, Slovakia","Chernobyl, Ukraine until the nuclear meltdown of 1986"
3466,"Was Ashtabula an important stop on the Underground railroad, used to convey African-American slaves to Canada?
",Yes,Yes,No,,
3467,"The Pentagon is located in what American city?
",Arlington,Savanah,Arlington,New York City,Washing D.C.
3468,"The Pentagon is the worlds largest office building by floor area.
",True,True,False,,
3469,"The Pentagon is controlled by the Secretary of Defense. Who was the first one to hold that position in 1947?
",James Forrestal,George Marshall Jr.,David Rumsfield,James Forrestal,Robert Gates
3470,"The Pentagon has 6 zip codes dedicated to it.
",True,False,True,,
3471,"Approximately how many people work in The Pentagon?
","23,000",250,"23,000","15,000","7,500"
3472,"Construction of The Pentagon building began on September 11th, 1941.
",True,False,True,,
3473,"What building served as the Department of War headquarters before the Pentagon?
",Munitions Building,National Monument,Navy Building,Crystal City,Munitions Building
3474,"As of 2008, Robert Gates was the Secretary of Defense.
",True,True,False,,
3475,"The Pentagon was completely destroyed during the September 11th attacks in 2001.
",False,True,False,,
3476,"This collectible candy has a museum located in Easton, PA.
",PEZ,Cracker Jack,PEZ,Bazooka Joe,Topps Bubble Gum
3477,"In 1977, painter Michael Carmichael set out to create the biggest ball of paint. Where can you see this attraction?
","Alexandria, Indiana","Gary, Indiana","Alexandria, Indiana","Hammond, Indiana","Indianapolis, Indiana"
3478,"Visitors to the Alamo should make a pitstop at this interesting museum, also located in San Antonio, TX.
",Barney Smithâ€™s Toilet Seat Art Museum,The Museum of Dirt,Dinosaur Park,Watts Towers,Barney Smithâ€™s Toilet Seat Art Museum
3479,"If  you find yourself traveling through Ashville, Ohio, be sure you stop for this. But you have to plan ahead. It only happens on July 4th every year.
",The worlds oldest traffic light is on display.,The worlds oldest ongoing chess match makes another move.,The worlds oldest unexploded bottle rocket is on display.,The worlds oldest traffic light is on display.,The worlds oldest hot dog is on display.
3480,"Just off I-90 in Austin, MN, there is a museum dedicated to this item, which proved invaluable to the Allied Forces during WW II.
",Spam,Spam,Kevlar,M-1 Garand rifle,Higgins boat
3481,"The #1 fictional company on the Forbes List is called CHOAM. Headquartered on Planet Kaitain, they are a leading manufacturer of the spice melange drug. What movie is this drug featured in?
",Dune,Star Wars,Dune,The Fifth Element,Bladerunner
3482,"The fictional company Oscorp, run by Peter Parker, is #23 on the Forbes List.
",False,True,False,,
3483,"Sirius Cybernaetics Corporation was featured in The Hitchhikers Guide to the Universe.
",True,False,True,,
3484,"The #20 fictional company on the Forbes List is Cyberdyne Systems Corporation specializing in Aerospace and Defense. What movie was it featured in?
",Terminator,Robocop,Terminator,Total Recall,Short Circuit
3485,"Which of these characters is Virtucon, the #12 company on the Forbes List,  associated with?
",Austin Powers,Harry Potter,James Bond,Spiderman,Austin Powers
3486,"This major street in New York City forms the main spine of Chinatown, and separates it from Little Italy.
",Canal Street,Canal Street,82 Street,Mott Street,Mulberry Street
3487,"This restaurant, located in Central Park on the Upper West Side of Manhattan, was in operation from 1934 to 2009.
",Tavern On the Green,Tavern On the Green,The Rainbow Room,SaraBeths,Serendipity 3
3488,"TV shows like Dateline NBC, SNL, and the Today have been filmed in this famous New York City building.
",NBC building,Grand Central station,ABC building,NBC building,ESPN
3489,"Fifth Avenue in NYC is lined with prestigious shops and is consistently ranked among the most expensive shopping streets in the world.
",True,False,True,,
3490,"Where in NYC is Penn Station located?
",7th Ave and 34th st,Lexington and 34,5th ave and 27 st,7th Ave and 34th st,9th ave and 46 st
3491,"Does Brooklyn Bridge connect the boroughs of Staten Island and Brooklyn in New York City?
",No,No,Yes,,
3492,"John Lennon was shot outside this building.
",The Dakota,The Plaza,Hyatt,Dylan,The Dakota
3493,"New York City was the first capital of the USA.
",True,True,False,,
3494,"Which of these is a nickname of New York City?
",All of these,City That Never Sleeps,The Capital of the World,The Big Apple,All of these
3495,"Which U.S. president died on April 4, 1841 just one month after his inauguration?
",William Henry Harrison,William Henry Harrison,Zachary Taylor,Benjamin Harrison,Martin Van Buren
3496,"What did Gideon Sundback patent on April 29, 1913?
",Zipper,Safety Pin,Spring Mattress,Windshield Wiper,Zipper
3497,"What city was the Reverend Martin Luther King, Jr. assassinated in on April 4, 1968?
",Memphis,Birmingham,Los Angeles,Dallas,Memphis
3498,"Where did the Titanic depart from en route to New York City?
","Southhampton, England","Southhampton, England","Rotterdam, Netherlands","Brighton, England","Dublin, Ireland"
3499,"Who became the youngest golfer in history to win the Masters on the 13th of April, 1997?
",Tiger Woods,Jack Nicklaus,Bobby Jones,Arnold Palmer,Tiger Woods
3500,"What U.S. president was born in Westmoreland County, VA on April 28, 1758?
",James Monroe,James Monroe,Thomas Jefferson,George Washington,James Madison
3501,"What Elvis Presley song hit the Billboard Charts at # 1 on April 21, 1956?
",Heartbreak Hotel,Love Me Tender,Jailhouse Rock,Teddy Bear,Heartbreak Hotel
3502,"If you are stationed in Germany, you will not be on a post, but most likely on which of the following?
",Kaserne,Beer Run,Bahn Hauf,Kaserne,Concern
3503,"What did Howard Crater discover in 1922?
",the tomb of Tutankhamun,the Valley of the Kings,the tomb of Tutankhamun,the Luxor Temple,the Colossi of Mammon
3504,"What landmark is known in the Egyptian language as ipet resyt, or the southern sanctuary?
",Luxor Temple,The Sphinx,Luxor Temple,Roman Theatre,Citadel
3505,"A Sphinx features the body of a lion and a human head.
",True,False,True,,
3506,"What landmark near Islamic Cairo was home to Egypts rulers for 700 years?
",The Saladin Citadel,The Saladin Citadel,Colossi of Memnon,The Valley of the Kings,St Catherines Monastery
3507,"What statement is true about the Colossi of Memnon?
",The Colossi of Memnon are two massive stone statues.,The Colossi of Memnon are four massive stone statues.,The Colossi of Memnon are three massive stone statues.,None of these,The Colossi of Memnon are two massive stone statues.
3508,"St. Catherines Monastery was built by order of which Emperor?
",Emperor Justinian,Emperor Maximiam,Emperor Constantius III,Emperor Justinian,Emperor Valentine II
3509,"Which of the following historical sites is located in Alexandria, Egypt?
",The Catacombs of Kom el Shoqafa,The Citadel,The Catacombs of Kom el Shoqafa,None of these,Khan El-Khalili
3510,"Pompeys Pillar in Alexandria is a red-granite column erected in honour of Roman Emperor Diocletain.
",True,True,False,,
3511,"The Monastery of Saint Anthony is located southeast of what Egyptian city?
",Cairo,Alexandria,Luxor,Cairo,Aswan
3512,"The Abu Simbel Temple was built during the reign of which pharaoh?
",Ramses II,Tutankhamen,Amenhotep III,None of these,Ramses II
3513,"Name the American writer and editor who campaigned for the creation of the holiday known as Thanksgiving.
",Sarah Josepha Hale,Kate Chopin,Mary Young Pickersgill,Sarah Josepha Hale,Emily Dickinson
3514,"A Thanksgiving Day celebration was held in December 1777 by the thirteen colonies to commemorate the defeat of the British at this location.
",Saratoga,Camden,Saratoga,Yorktown,Bennington
3515,"The Thanksgiving Song, performed and co-written by Adam Sandler, revolves around the repetition of what word?
",turkey,together,turkey,cranberry,harvest
3516,"In the television special A Charlie Brown Thanksgiving, Charlie Brown and his friends sing a chorus of this popular Thanksgiving song.
",Over the River and through the Woods,The Thanksgiving Song,Over the River and through the Woods,We Gather Together,Grandma Stuffed the Turkey
3517,"Who is presented with a live domestic turkey at the annual ceremony known as National Thanksgiving Turkey Presentation?
",the US President,the US First Lady,the winners of the NFL Thanksgiving Classic,the US President,the best performer at the Macys Thanksgiving Day Parade
3518,"Unthanksgiving Day is an annual event commemorating the survival of Native American peoples following the settlement of Europeans in the Western Hemisphere. Where is the event held?
",Alcatraz Island,Los Angeles,Massachusetts,Alcatraz Island,New York City
3519,"Name the leader of the Plymouth Colony in Massachusetts who wrote Of Plymouth Plantation.
",William Bradford,Alexis De Tocqueville,William Bradford,John Carver,John Smith
3520,"In this 1992 biographical movie, starring Denzel Washington, the civil rights orator states: We didnt land on Plymouth Rock. Plymouth Rock landed on us.
",Malcolm X,The Bone Collector,A Soldiers Story,Malcolm X,Cry Freedom
3521,"Which of these statements is true about the term Franksgiving?
",All of these,"It referred to a Thanksgiving holiday, held one week earlier than normal.",It was coined to describe the American Thanksgiving holiday from 1939â€“1941.,All of these,It is a portmanteau word from Franklin and Thanksgiving.
3522,"What was the name of the Native American who assisted the Pilgrims by teaching them techniques to increase food production?
",Squanto,Sagamore,Samoset,Squanto,Sitting Bull
3523,"What punk rock band, formed in California, recorded the song Macys Day Parade on their album, Warning?
",Green Day,Green Day,The Misfits,Limp Bizkit,The Sex Pistols
3524,"Which of these words refers to a group of turkeys?
",rafter,flight,herd,rafter,gaggle
3525,"What is the name of the capital and largest city of the Republic of Ireland?
",Dublin,Edinburgh,Cardiff,Belfast,Dublin
3526,"What is the official language in the Republic of Ireland?
",English and Irish,Irish,English,Irish and Cornish,English and Irish
3527,"What musical instrument is depicted on the coat of arms of The Republic of Ireland?
",Harp,Harp,Viola,Bagpipe,Flute
3528,"What term was used to refer to the period of fast economic growth in the Republic of Ireland between 1995 and 2007?
",All of these,The Boom,Celtic Tiger,Irelands Economic Miracle,All of these
3529,"Which of these popular musicians/bands is not Irish?
",Take That,U2,The Cranberries,Sinead OConnor,Take That
3530,"Which of these colors is not present on the national flag of the Republic of Ireland?
",Red,White,Orange,Red,Green
3531,"Champ is the name of a popular Irish dish. What does the popular Irish expression to be as thick as champ mean?
",To be stupid,To be inflexible and unwilling to change,To be stupid,To be very smart,To be reticent and devoid of emotion
3532,"Irish writer James Joyce penned this popular novel, published in 1922 in Paris.
",Ulysses,The Picture of Dorian Gray,Ulysses,All of these,Pygmalion
3533,"What is the title of the national anthem of the Republic of Ireland?
",The Soldiers Song,Land of Glory,The Soldiers Song,Dear Ireland,Invincible Country
3534,"What color is traditionally worn on Saint Patricks Day, celebrated annually on March 17 as a public holiday in the Republic of Ireland?
",Green,Orange,Blue,Green,Red
3535,"Which of these inventions was patented on April 1, 1826 by Samuel Morey?
",Internal combustion engine,Rimless glasses,Mechanic potato peeler,Self-tanner,Internal combustion engine
3536,"What American hip hop artist, record producer and actor was born on April 1, 1971?
",Method Man,Dr. Dre,Ja Rule,Method Man,Timbaland
3537,"On April 1, 1867 this country became a British crown colony.
",Singapore,Sudan,India,Singapore,Egypt
3538,"What legendary cosmetics tycoon passed away on April 1, 1965?
",Helena Rubinstein,Max Factor,Estee Lauder,Elizabeth Arden,Helena Rubinstein
3539,"What military operation was carried out on April 1, 1945 in Okinawa by United States troops?
",Operation Iceberg,Operation Falcon,Operation Tornado,Operation Iceberg,Operation Shark
3540,"What multinational corporation was founded on April 1, 1976 in Cupertino, California?
","Apple Computer, Inc.","Apple Computer, Inc.",McDonalds Corporation,Google Inc.,Microsoft Corporation
3541,"In what US state was American actress Debbie Reynolds born on April 1, 1932?
",Texas,Massachusetts,North Carolina,Ohio,Texas
3542,"On April 1, 1970, US President Richard Nixon signed an act into law, banning the advertisements of this product on television and radio in the United States starting on January 1, 1971.
",Cigarettes,Alcohol,Cigarettes,Condoms,All of these
3543,"What important historical figure was born on April 1, 1815 in Schonhausen, Germany?
",Otto von Bismarck,Fanny Mendelssohn,Robert Schumann,Pope Leo XIII,Otto von Bismarck
3544,"The State of Deseret was proposed in 1849 by settlers in Salt Lake City.
",True,False,True,,
3545,"Utah was part of United States when the Mormons first settled there.
",False,False,True,,
3546,"Cairo is the most populous metropolitan area in Africa.
",True,True,False,,
3547,"What body of water is Cairo situated on?
",Nile River,Red Sea,Indian Ocean,Dead Sea,Nile River
3548,"In Cairo, the first two train cars of the subway are reserved for men only.
",False,False,True,,
3549,"Which continent is Egypt in?
",Africa,South America,Africa,Europe,Asia
3550,"What is the airport code for Cairo?
",CAI,CAI,CRP,LAX,CIO
3551,"What is the official language in Cairo, Egypt?
",Arabic,English,Chinese,Egyptian,Arabic
3552,"What is the official currency of Egypt?
",Egyptian Pound,US Dollar,Egyptian Pound,Ruppi,Frank
3553,"What is the official name of Cairo?
",Al-QÄhirah,Ethiopia,Geezeh,Al-QÄhirah,Gedarif
3554,"The eastern half of Cairo is dominated by the government buildings.
",False,True,False,,
3555,"What year was the city of Cairo founded?
",969 AD,969 AD,1985 BC,1245 BC,145 AD
3556,"In science â€œiceâ€ refers to one of the crystalline phases of water. How many of them are known to exist?
",15,17,5,15,3
3557,"The majority of ice in Earths biosphere is of this type.
",Ice Ih,Ice III,Ice Ic,Ice XI,Ice Ih
3558,"As ice is a crystalline inorganic solid with an ordered structure, it is scientifically classified as what?
",Mineral,Electrolyte,Mineral,Plasma,Weak acid
3559,"Ice is the only known non-metallic substance to have this physical property.
",It expands when it freezes.,It weighs more when it is heated.,It shrinks when it freezes.,It expands when it freezes.,It weighs more when it is cooled.
3560,"What does the term heat of fusion refer to in ice melting?
",The amount of energy consumed in breaking hydrogen bonds in the transition from ice to water,The temperature range at which the ice melts,The amount of energy consumed in breaking hydrogen bonds in the transition from ice to water,The amount of energy released when forming hydrogen bonds in the transition from water to ice,The temperature range at which ice forms
3561,"Why is ice slippery?
",None of these,None of these,"It is not in fact slippery, it makes the air between it and objects slippery.",Because of its acid properties,Because the pressure of an object in contact with it causes a thin layer to melt
3562,"What atoms does the molecule of ice consist of?
",One oxygen atom and two hydrogen atoms,Two oxygen atom and two hydrogen atoms,One oxygen atom and two nitrogen atoms,One oxygen atom and two hydrogen atoms,Two oxygen atom and one nitrogen atoms
3563,"Which term collectively describes all parts of Earths surface where water is in frozen form?
",Cryosphere,Frozosphere,Icosphere,Ice caps,Cryosphere
3564,"Why did American Frederic Tudor became known as the â€œIce Kingâ€?
",He worked on developing better insulation products for the long distance shipment of ice.,He had the extraordinary ability to produce ice when he touched water.,He worked on developing better insulation products for the long distance shipment of ice.,He was an ice artist.,He developed a technique for using ice as a source of heat.
3565,"What is dry ice?
",The solid form of carbon dioxide,Ice formed from other substances different from water,Ice formed at temperatures under -78 degrees C,Ice that never melts,The solid form of carbon dioxide
3566,"In which U.S. state is there a town named Summersville?
",Missouri,Mississippi,Maryland,Missouri,All of these
3567,"Which of these actors did not appear in the 1997 horror movie I Know What You Did Last Summer?
",Brandy Norwood,Jennifer Love Hewitt,Brandy Norwood,Ryan Phillippe,"Freddie Prinze, Jr."
3568,"In what country were the 2008 Summer Olympics held?
",China,Japan,China,Greece,United States
3569,"What popular actress portrayed Buffy Summers in the Buffy the Vampire Slayer TV series?
",Sarah Michelle Gellar,Sarah Michelle Gellar,Jennifer Garner,Courtney Cox,Jennifer Love Hewitt
3570,"From which opera composed by George Gershwin is the famous aria Summertime?
",Porgy and Bess,Porgy and Bess,Shall We Dance,My One and Only,Blue Monday
3571,"Which of these characters appears in William Shakespeares comedy A Midsummer Nights Dream?
",All of these,Oberon,All of these,Lysander,Tom Snout
3572,"What legendary Hollywood actress starred in the 1959 movie Suddenly, Last Summer?
",Katharine Hepburn,Marilyn Monroe,All of these,Katharine Hepburn,Audrey Hepburn
3573,"The Midsummer holiday is associated with which event in the Christian calendar?
",Birth of John the Baptist,Falling asleep of Virgin Mary,Annunciation of Virgin Mary,Death of John the Baptist,Birth of John the Baptist
3574,"What was discovered during demolition of an old building in the town of Åšroda, Poland on 8 June 1985?
",All of these,"rings and gold pendants, gold and silver coins",a medieval gold clasp decorated with precious stones,All of these,a gold womans crown
3575,"What is the location of the Panagyurishte treasure, one of the best known surviving artifacts of Thracian culture?
",Bulgaria,Poland,Romania,Bulgaria,Greece
3576,"The Preslav Treasure was found in Bulgaria.
",True,True,False,,
3577,"Which treasure was discovered by Howard Carter in 1922?
",Tutankhamenâ€™s Treasure,Pereshchepina Treasure,The Treasure of Gourdon,Tillia Tepe Treasure,Tutankhamenâ€™s Treasure
3578,"The Tillia Tepe Treasure was found in Afghanistan.
",True,False,True,,
3579,"The Treasure of NagyszentmiklÃ³s was found in present-day Romania.
",True,False,True,,
3580,"Which of the following is a late fourth-century Gothic treasure?
",The Pietroasele treasure,The Pietroasele treasure,The Java treasure trove,The Treasure of Gourdon,None of these
3581,"What was unearthed near Gourdon, SaÃ´ne-et-Loire in 1845?
","Ð chalice, a paten and gold coins",Golden crown,"Pearls, rubies, dark red sapphires, and garnets","Ð chalice, a paten and gold coins",None of these
3582,"The Java treasure troves were found on a ship that sank off the shores of Indonesia more than 1,000 years ago.
",True,True,False,,
3583,"Which treasure was discovered by a boy shepherd who literally stumbled over a golden vessel?
",The Pereshchepina treasure,The treasure of Gourdon,The Pietroasele treasure,The Pereshchepina treasure,Tillia Tepe treasure
3584,"What are the colors of the Bulgarian national flag, the original version of which was adopted in 1879?
","White, green and red",Red and white,"White, green and red","Blue, green and white","Green, yellow and red"
3585,"What sea does Bulgaria border to the east?
",Black Sea,Mediterranean Sea,Adriatic Sea,Aegean Sea,Black Sea
3586,"What people are considered the ancestors of the modern Bulgarian ethnos?
",All of these,Slavs,Thracians,Bulgars,All of these
3587,"What city is the capital and largest city in Bulgaria, as well as the 12th largest city by population in the European Union?
",Sofia,Varna,Plovdiv,Skopje,Sofia
3588,"Bulgaria is one of the worlds biggest producers of this agricultural crop.
",Anise,Raspberries,All of these,Sunflower seed,Anise
3589,"Which of these was invented by the Bulgarian-American scientist John Vincent Atanasoff?
",The first electronic digital computer,Photoelectrets,The first wireless heart monitor,The first digital watch,The first electronic digital computer
3590,"In the early medieval rock relief Madara Rider, found in northeastern Bulgaria, what animal is lying at a horses feet while the rider is killing it with his spear?
",Lion,Lion,Deer,Bear,Dragon
3591,"What is the most popular sport in Bulgaria, with world-known representatives such as Dimitar Berbatov and Hristo Stoichkov?
",Football,Wrestling,Volleyball,Chess,Football
3592,"What is the title of the Bulgarian national anthem, adopted in 1964?
",Dear Motherland,"Oh, Beautiful Bulgaria",This Is My Country,Heaven On Earth,Dear Motherland
3593,"The Balkan Peninsula was named after this natural object located in the center of Bulgaria.
",Balkan Mountains,Balkan Valley,Balkan River,Balkan Lake,Balkan Mountains
3594,"What is the official language of Portugal?
",Portuguese,Portuguese and Spanish,Portuguese and Basque,Portuguese,Portuguese and Maltese
3595,"What notable Portuguese novelist and playwright was honored with the 1998 Nobel Prize for literature?
",Jose Saramago,Fernando Pessoa,Jose Saramago,Luis de Camoes,Almeida Garrett
3596,"What type of meat is used for the preparation of the traditional Portuguese stew called Caldeirada?
",Fish,Deer,Fish,Rooster,Rabbit
3597,"What is the capital and largest city of Portugal?
",Lisbon,Lisbon,Leiria,Vila Real,Porto
3598,"What is the name of the European peninsula on which Portugals mainland is located?
",Iberian Peninsula,Italian Peninsula,Balkan Peninsula,Jutland Peninsula,Iberian Peninsula
3599,"What rare bird species is endemic to the Portuguese island of Madeira?
",All of these,All of these,Zinos Petrel,Trocaz Pigeon,Madeira Firecrest
3600,"What are the two basic colors on the national flag of Portugal?
",Green and red,Red and yellow,Blue and white,Orange and,Green and red
3601,"What type of governmental does Portugal have?
",Democratic republic,Constitutional monarchy,Democratic republic,Absolute monarchy,Presidential republic
3602,"What is the official state religion adopted by the government of Portugal?
",None of these,Roman Catholicism,None of these,Protestantism,Anglicanism
3603,"What is the title of the national anthem of Portugal?
",None of these,Lang of Beauty,None of these,Portugal Forever,Holy Motherland
3604,"What parrot is one of the national animals of Brazil?
",Macaw,Kea,Macaw,Amazon,Cockatoo
3605,"What large colorful bird is the national bird of India?
",Peacock,Parrot,Pheasant,Peacock,All of these
3606,"What mythical animal is one of the symbols of the United Kingdom?
",Unicorn,Phoenix,Unicorn,None of these,Dragon
3607,"What mammal is the national animal and symbol of Russia?
",Bear,Bear,Tiger,Horse,Lion
3608,"This marsupial endemic to Australia is the countrys national animal and symbol.
",Kangaroo,Opossum,Wombat,Koala,Kangaroo
3609,"What bird is the national symbol of France?
",Rooster,Rooster,Swallow,Swan,Eagle
3610,"What large animal is the national symbol of Spain?
",Bull,All of these,Bull,Tiger,Horse
3611,"The Green Pheasant is the national bird of this Asian country.
",Japan,Vietnam,China,Japan,Thailand
3612,"What carnivorous mammal is a symbol of Italy and of its capital city, Rome?
",Wolf,Lion,Bear,Wolf,Fox
3613,"What large rodent is a national animal and symbol of Canada?
",Beaver,Gopher,Capybara,Beaver,Chinchilla
3614,"Edward  Bernays and this man are considered to be the fathers of modern day public relations.
",Ivy Lee,Ivy Lee,George Parker,John Price Jones,George Creel
3615,"Edward Bernays, one of the fathers of public relations, is the nephew of this famous psychoanalyst.
",Sigmund Freud,Donald Winnicott,Melanie Klein,Carl Jung,Sigmund Freud
3616,"Many of the first PR practitioners, such as  Edward Bernays and John W. Hill, got their start in this institution.
",The Committee on Public Information,The United States Environmental Protection Agency,The Central Intelligence Agency,The Committee on Public Information,The Federal Trade Commission
3617,"This pejorative term is used to describe some PR practitioners and press agents.
",Spin Doctors,Spinsters,Propaganda Doctors,Liars on Wheels,Spin Doctors
3618,"In the famous Torches of Freedom Contingent campaign launched by Edward Bernays, what were the female models holding in their hands?
",lit cigarettes,lit torches,lit cigarettes,lit candles,The American constitution
3619,"Throughout his career, Ivy Lee, one of the early PR practitioners, worked for many important historical figures. Which of these is not among them?
",Henry Ford,John W. Davis,Charles Lindbergh,Henry Ford,Walter Chrysler
3620,"In 1993, this large beverage production company, successfully mounted a massive PR campaign to restore customers confidence, after a syringe was found in a can of their products.
",Pepsi,Pepsi,Mr. Pepper,Kraft Foods,Coca Cola
3621,"In the election of 1828, this president crushed his opponent, with the help of the political strategist and publicist Amos Kendall.
",Andrew Jackson,William H. Harrison,John Quincy Adams,Martin Van Buren,Andrew Jackson
3622,"This public relations campaign was aimed at earning the trust of the Iraqi people during the war with America.
",Hearts and Minds,Lies and Deceit,Win Win,Hearts and Minds,Body and Soul
3623,"This early publicist is also famous for his circus empire.
",P.T. Barnum,P.T. Barnum,George Creel,Arthur W. Page,James Anthony Bailey
3624,"Which city is known as the city of Romeo and Juliet?
",Verona,Roma,None of these,Verona,Florence
3625,"Florence is located in the Italian region of Tuscany.
",True,False,True,,
3626,"The worlds first botanical garden was established in 1545 in this Italian city.
",Padua,None of these,Milano,Agrigento,Padua
3627,"What statement is true about Castel del Monte, which is situated in the Apulia region of Italy?
",All of these,All of these,This was the castle of Frederick II.,The fortress of the castle is an octagonal prism.,The castle depicted on the reverse side of the Italian cent
3628,"The Sacra di San Michele, also known as Saint Michaelâ€™s Abbey, is located on Mount Pirchiriano.
",True,True,False,,
3629,"Mount Vesuvius eruption in AD 79 led to the burying and destruction of the Roman cities of Pompeii and Herculaneum.
",True,False,True,,
3630,"Which of these temples is located in Agrigento, Italy?
",All of these,Temple of Hercules,Temple of Juno,Temple of the Olympian Zeus,All of these
3631,"Paestum was a Greek colony, originally known as Poseidonia.
",True,False,True,,
3632,"Galileo Galilei is said to have dropped two cannon balls from the Leaning Tower of Pisa.
",True,True,False,,
3633,"In the 2000 film Gladiator, the Colosseum was re-created via computer-generated imagery.
",True,True,False,,
3634,"What time period is known as the Golden Age of US print media?
",1890-1920,1850-1890,1890-1920,1800-1850,1770-1800
3635,"What is the meaning of yellow journalism?
","scandal-mongering, sensationalism, jingoism or other unethical or unprofessional practices by news media professionals",reluctance by news media professionals to cover politically scandalous events for fear of negative backlash,None of these,"scandal-mongering, sensationalism, jingoism or other unethical or unprofessional practices by news media professionals",overly optimistic coverage of major news stories in order to abate public fear or panic
3636,"Joseph Pulitzer and William Randolph Hearst are often blamed for drawing the US into the Spanish-American War.
",True,False,True,,
