,Questions,Correct,A,B,C,D
2919,"I talk to the trees
",t they dont listen to me.,talk to the stars,t they never hear me., what movie did Clint Eastwood sing (sing is not a typo) I Talk to the Trees?,Paint Your Wagon
2920,"Fill in the blank in this song by Elton John:
",ised to be a lady by the golden rule,_______ was the spawn of a public school.,Alice,Jeannie,Amy
2921,"Name the girl mentioned in the song Crocodile Rock.
","remember when rock was young,", and ________ had so much fun.,Suzie,Suzie,Sandy
2922,"What is the title of the song by Elton John which contains these lyrics?
","d I want you to be my acrobat, I want you to be my lover", there were others who would treat you cruel....,Little Jeannie,Lady Samantha,Little Jeannie
2923,"What is the title of the song containing these lyrics?
",ead on my face if you like little lady,rn me inside out if you have to baby,t dont you cross me off your list,am young and I aint never been kissed,ver been kissed by a lady called ______.
2924,"Whose song opens with these lines?
",st a pebble on the water,tch the ripples gently spreading,ny daughter of the Camargue, were meant to be together?,Michelles Song
2925,"Which song by rock band Styx contains the following lyrics:
","d story, old story",ing out the band,other divorce just a few hundred grand?,"Half-Penny, Two-Penny","Half-Penny, Two-Penny"
2926,"Name the Styx song which opens with the following lines:
",s six oclock,od morning sounds are everywhere,"e warmth of spring, a gentle breeze blows through my hair?",Pieces of Eight,Morning Sounds
2927,"Which Styx song, written by Glen Burtnik, contains these lines:
",etty thing,l dressed up for the main attraction,ke a baby doll looking for love?,Love is the Ritual,Looking  for Love
2928,"The following lyrics are from what 1979 song by Styx:
","t Iâ€™ll be lonely without you, and Iâ€™ll need your love to see me through.","ease believe me, my heart is in your hands, and Iâ€™ll be missing you?",Babe,Missing You,My Heart is in Your Hands
2929,"Which song by American band Styx begins with these lines:
","other year has passed me by, still I look a myself and cry",at kind of man have I become? All of the years Iâ€™ve spent in search of myself,"d Iâ€™m still in the dark, â€™cause I canâ€™t seem to find the light alone?",Man in the Wilderness,What Kind of Man Have I Become
2930,"Which song by Styx contains this line:
",ll Iâ€™m so tired of losing- I got nothing to do and all day to do it.?,Too Much Time on My Hands,Too Much Time on My Hands,So Tired,Nothing to Do
2931,"Which Styx song from the album Equinox features these lyrics:
","ighter than the stars forever, ","relei letâ€™s live together,",ighter than the stars forever?,Lorelei,Brighter Than the Stars
2932,"Name the song by Styx which opens with the following lyrics:
",u come to me girl tears are in your eyes,"ur headâ€™s bowed in sorrow, you whisper your good-byes.",After You Leave Me,Tears in Your Eyes,Goodbye
2933,"The following lyrics are part of which song by Styx:
","swear I saw you, on a crowded street today","almost called your name, thinking of all those yesterdays","aven help me, how I miss my friend?",Dear John,Dear John
2934,"The following lyrics are from which CCR hit song:
",st got home from Illinois,"ck the front door, oh boy",t to sit down,ke a rest on the porch?,Looking Out my Backdoor
2935,"Michelle Pfeiffer had her first major screen role in this 1980 film also starring Tony Danza.
",The Hollywood Knights,The Hollywood Knights,Love Field,Into the Night,Falling in Love Again
2936,"This 1982 movie stars Maxwell Caulfield as an exchange student from England who arrives in the USA and is smitten with Stephanie Zinone played by Michelle Pfeiffer. She refuses the advances of this good student saying she needs a boy with a motorcycle.
",Grease 2,Grease 2,Grease 3,The Hollywood Knights,Cool Rider
2937,"This 1983 gangster film, directed by Brian De Palma, stars Michelle Pfeiffer as a drugged up girlfriend of a Miami drug lord named Tony Montana.
",Scarface,Married to the Mob,Goodfellas,Scarface,Dangerous Liaisons
2938,"Peter Gallagher stars with Michelle Pfeiffer in this movie about a husband who loses his wife in a horrible accident but still spends time on the beach with her spirit, neglecting his teenage daughter, played by Claire Danes.
",To Gillian on Her 37th Birthday,Love Field,The Deep End of the Ocean,To Gillian on Her 37th Birthday,Up Close and Personal
2939,"In this movie, Sean Penn stars as a mentally challenged adult who is single-handedly raising his daughter until questions arise about his ability to care for the girl and a custody case is brought to the court. Michelle Pfeiffer plays the lawyer who works with him to help him keep custody of his little girl.
",I Am Sam,Being John Malkovich,The Age of Innocence,One Fine Day,I Am Sam
2940,"In this 1992 superhero film, Michelle Pfeiffer plays Selina Kyle, a timid secretary, who discovers her bosss evil plan to suck power from the city.
",Batman Returns,Batman Forever,Batman Returns,Batman and Robin,Batman
2941,"In this movie, based on the true story of LouAnne Johnson, Michelle Pfeiffer plays a retired U.S. Marine, who becomes an English teacher in East Palo Alto, California.
",Dangerous Minds,Freedom Writers,Dangerous Minds,Sweet Liberty,One too Many
2942,"In this 1988 comedy, Michelle Pfeiffer plays Angela deMarco who tries to leave the criminal lifestyle after her gangster husband Frank, played by Alec Baldwin is murdered.
",Married to the Mob,Married to the Mob,The Fabulous Baker Boys,Love Field,Scarface
2943,"This movie stars Michelle Pfeiffer as Claire Spencer, wife of a renowned scientist, played by Harrison Ford. Claire believes she is being haunted and begins to experience paranormal events and in the end solves the murder of a young woman.
",What Lies Beneath,Into the Night,What Lies Beneath,White Oleander,Dangerous Minds
2944,"Michelle Pfeiffer stars with Robert Redford in this 1996 drama/romance, inspired by the story of Jessica Savitch who, in the 1970s became the first female anchor on American television.
",Up Close and Personal,One Fine Day,The Deep End of the Ocean,The Age of Innocence,Up Close and Personal
2945,"Michelle Pfeiffer stars with Jack Nicholson and James Spader in this 1994 horror film about werewolves.
",Wolf,The Wolf In Us All,Wolf,Werewolf,The Wolfman
2946,"In this 2002 dramatic film Michelle Pfeiffer plays Ingrid Magnussen, a free-spirited mother who falls in love and then murders the man that broke her heart, receiving a life sentence in prison and throwing her 15-year-old daughter into foster care.
",White Oleander,Into the Night,The Story of Us,What Lies Beneath,White Oleander
2947,"In this animated film Michelle Pfeiffer voices Eris, the Greek goddess of chaos.
",Sindbad: Legend of the Seven Seas,The Emperors New Grove,Sindbad: Legend of the Seven Seas,Hercules,Atlantis: The Lost World
2948,"This 1999 movie, based on a best selling novel by Jacquelyn Mitchard, stars Michelle Pfeiffer as a mother whose youngest son is kidnapped by a mentally ill woman who raises him as her own for 9 years, until he happens to show up on his real familys door step, asking if they need their lawn mowed.
",The Deep End of the Ocean,The Story of Us,I Am Sam,The Deep End of the Ocean,To Gillian on Her 37th Birthday
2949,"Michelle Pfeiffer stars alongside George Clooney in this romantic comedy about two single parents with hectic lives and two kids to look after. They form an instant hatred towards each other that blossoms into love.
",One Fine Day,One Fine Day,Falling in Love Again,The Story of Us,Frankie and Johnny
2950,"What is the middle name of Captain James Kirk who was portrayed by William Shatner in
",ar Trek: The Original Series?,Tiberius,Tiberius,Thresher,Thornton
2951,"The following lyrics are from a song by the Rolling Stones, released in 1971 as the first single of the album, Sticky Fingers.  Name the song.
",ld Coast slaveship bound for cotton fields,ld in a market down in New Orleans,arred old slaver know hes doin alright,ar him whip the women just around midnight,Brown Sugar
2952,"The following lyrics are from Miss You, a 1978 hit song by the Rolling Stones: 
",e been waiting in the hall,en waiting on your call,en the phone rings,"s just some friends of mine that say,","y, whats the matter man?"
2953,"These are the opening lines of a song by The Rolling Stones, which first appeared as the opening track on the 1968 album, Beggars Banquet.  Guess the song.
",ease allow me to introduce myself, a man of wealth and taste,e been around for a long long year stolen many mans soul and faith,was around when Jesus Christ had His moment of doubt and pain,Sympathy for the Devil
2954,"These lyrics come from Fool to Cry, a song which appears on The Rolling Stones album, Black and Blue:
", more will my green sea go turn a deeper blue,could not foresee this thing happening to you, I look hard enough into the setting sun, love will laugh with me before the morning comes,False
2955,"What Queen song are the following lyrics from?
", this the life? Is this just fantasy?,"ught in a landslide, no escape from reality.","en your eyes, look up to the skies and see...",Bohemian Rhapsody,Another One Bites the Dust
2956,"This 1981 concept album was, in terms of sales and overall acclaim, a low point in KISS long career.  The album alienated fans and led to the departure of guitarist Ace Frehley.
",ound clip: Just a Boy from the album),The Elder,Carnival of Souls,The Elder,Creatures of the Night
2957,"Complete this verse to the Wang Chung hit, Dancehall Days:  
",ke your baby by the wrist .....,...and in her mouth an amethyst,...and in her mouth an amethyst,"... and in her eyes, youll see such bliss",... and make her do what I insist
2958,"One of Loverboys most popular songs was Lovin Every Minute of It. Finish the following lyric:
", not man or machine, just something in between," all love, a dynamo", push the button ___ _____ ___ ____.,.....and let me go
2959,"What is the name of the beach movie that starred Tony Curtis along with Claudia Cardinale and 
",aron Tate?,Dont Make Waves,Who Was That Lady,Dont Make Waves,Sex and the Single Girl
2960,"Finish the chorus of System of a Downs song B.Y.O.B from their album Mezmerize:
","eeling roses disappearing, Into Mosesâ€™ dry mouth, Breaking into Fort Knox, Stealing our ........",Intentions,Ingredients,Freedom,Inventions
2961,"Which song by System of a Down contains the following lines:
",nana banana banana banana terracotta banana terracotta terracotta pie!,nana banana banana banana terracotta banana terracotta terracotta pie!?,Vicinity of Obscenity,B.Y.O. B,Vicinity of Obscenity
2962,"Complete these lyrics from Chop Suey!, the first single from System of a Downs album Toxicity:
","ke up,","ab a brush and put a little (makeup),","ab a brush and put a little,",de the scars to fade away the (shakeup),"de the scars to fade away the,"
2963,"What is the missing word in these lyrics from System of a Downs song Chic N Stu:
","is ballgames in the refrigerator,","e door is closed,","e lights are out,",d the butters getting .............?,hard
2964,"Complete the chorus of System of a Downs song This Cocaine Makes Me Feel Like Im On This Song:
",eres something wrong with me,eres something wrong with you,eres something wrong with me,hope your stepson doesnt eat the fish,d were crying for our next ........
2965,"Patrick Swayze was born August 18 1952.
",True,True,False,,
2966,"Patrick Swayze and his wife had 3 children.
",False,False,True,,
2967,"Patrick Swayze was a licensed pilot.
",True,True,False,,
2968,"Patrick Swayze won a Golden Globe Award for his part in the movie Dirty Dancing.
",False,True,False,,
2969,"What memorable character did Patrick Swayze portray on Saturday Night Live in a sketch with Chris Farley?
",chip and dale dancer,construction worker,motivational speaker,chip and dale dancer,stripper
2970,"Patrick Swayzes debut role was in this movie.
",Skatetown USA,Skatetown USA,Ghost,Dirty Dancing,The Outsiders
2971,"What was the name of the television mini series Patrick Swayze starred in between 1985 and 1994?
",North and South,East and West,North and South,The Civil War,Roots
2972,"Patrick Swazye sought treatment for what addiction in 1994?
",alcohol,alcohol,heroin,meth,cocaine
2973,"Patrick Swayze did not sing the 1987 hit Shes Like the Wind, he only wrote it.
",False,False,True,,
2974,"Patrick Swayze starred with Emilio Esteves in both The Outsiders and Red Dawn.
",False,False,True,,
2975,"This is the chorus to which song by metal band Korn?
",umbing through the pages of my fantasies ,"shing all the mercy down, down, down ",wanna see you try to take a swing at me ,"me on, gonna put you on the ground, ground, ground?",Thoughtless
2976,"Finish these lyrics form the song Predictable by  metal band Korn:
","o blind to see, emptiness and sorrow of their lives ",u run away to the cover of their pointless...........................,ties,ties,cries
2977,"Complete these lyrics from Korns song Make Believe, included in the album Untouchables (2002):
",iting all this time,e got nothing to hold on,t the faces of my life,....................................................,I can see before Im gone
2978,"Finish these lyrics from the song Freak On A Leash by Korn:
",eling like a freak on a leash,eling like I have no .....................,release,release,audition
2979,"Complete the following lyrics from Gretchen Wilsons song, When It Rains.
",en life aint going my way,d I cant take one more day of gray,y hey its ok,dont need a dose of Dr.Phil,dont need your make it all better pill
2980,"Where is the Northwestern University situated?
","Evanston, Illinois, USA","Evanston, Illinois, USA","South Bend, indiana, USA","Lafayette, Indiana, USA","Chicago, Illinois, USA"
2981,"Richard Benjamin, an alumnae of Northwestern University, began as a fine actor and then did fine work behind the camera. His wife also attended NWUs Theatre Program. What is her name?
",Paula Prentiss,Ann Kellerman,Paula Prentiss,Ann Prentiss,Sally Kellerman
2982,"This alumnae of the U.S. Northwestern University was El Galloâ€ in The Fantasticks. He was Babys father in Dirty Dancing. He sang in Beauty and the Beast. But he is perhaps best known as a NYC police detective who never fired his gun in over 30 years on the job. Who is this actor?
",Jerry Orbach,Dennis Franz,Jerry Orbach,Jesse L. Martin,Dennis Farina
2983,"Which fine actress that attended the U.S. Northwestern University is most famous as Joanna Loudon in Newhart?
",Mary Frann,Mary Frann,Jennifer Holmes,Mary Wilson,Julia Duffy
2984,"This excellent actress was the first to win Emmys in five different categories. She may be best remembered for her role as Phyllis Lindstrom, the wife of a dermatologist. What is the name of this Northwestern University alumnae?
",Cloris Leachman,Sally Kellerman,Patricia ONeal,Kim Hunter,Cloris Leachman
2985,"This actress who attended Northwestern University co-starred in 2000s Almost Famous. She also appeared in Bridge to Terabithia. She was named after a title character of a J. D. Salinger story. Who is she?
",Zooey Deschanel,Francis Farmer,Francie James,Zooey Deschanel,Kate Hudson
2986,"A Northwestern University graduate, this excellent character actor co-starred in TVs Spin City and Mad About You. He is a cousin of Barbara Streisand. Who is this actor?
",Richard Kind,Alan Ruck,Barry Bostwick,Michael J. Fox,Richard Kind
2987,"This Virginia-born American actor has appeared in such movies as About Schmidt, Where the Day Takes You, Copycat and My Best Friends Wedding. Who is this Northwestern University graduate, married to Catherine Keener?
",Dermot Mulroney,Dermot Mulroney,Gary Elwes,Cary Elwes,Dylan McDermott
2988,"Danny Thomas was born  on January 6, 1914. Which of the following statements is true?
","He was born Amos Muzyad Jahoob in Deerfield, Michigan.","He was born Jacoveen Amosh  Jahoob in  Louisville, Kentucky.","He was born Danyen Amosh Jaycovi in Toledo, Ohio.","He was born Amos Muzyad Jahoob in Deerfield, Michigan.","He was born Thomas Danyen Amosh in Lansing, Michigan."
2989,"From 1953-1965 Danny Thomas starred in this TV show.
",Make Room for Daddy,New York - My Town,The Danny Williams Show,The Show of Shows,Make Room for Daddy
2990,"What recurring character did Hans Conreid play in Danny Thomas show?
",Uncle Tonoose,Uncle Tonoose,Manager Eddie,Father-in -law Max,Grand Pa Jacob
2991,"Marjorie Lord, who played Danny Thomas wife, Clancy on TV, is the mother of this famous actor/actress.
",Ann Archer,Jack Lord,Michael Moriarty,Ann Archer,Patrick Warburton
2992,"Nancy Cartwright, who voices Bart Simpson, played one of Danny Thomas children on TV.
",False,True,False,,
2993,"The actor who played Danny Thomas son on TV committed suicide in 1991.
",False,True,False,,
2994,"Which one of these shows was not produced by Danny Thomas?
",That Girl,The Dick Van Dycke  Show,The Real McCoys,The Bill Dana Show,That Girl
2995,"Which one of these shows was a spin-off of Danny Thomas show?
",The Andy Griffith Show,The Andy Griffith Show,Get Smart,The Mary Tyler Moore Show,The Johnny Carson Hour
2996,"What is the profession of Danny Thomas son?
",Producer,Doctor,Producer,Director,Painter
2997,"Which one of the following was found by Danny Thomas who was a great philanthropist?
",St. Judes Childrens Research Hospital,Habitat for Humanity,Aid for Dependent Children Foundation,The Make  A Wish Foundation,St. Judes Childrens Research Hospital
2998,"Danny Thomas was an original owner of this sports team.
",Miami Dolphins,Miami Dolphins,Florida Marlins,Denver Nuggets,Tennessee Titans
2999,"Danny Thomas and his three children appeared together in one episode of That Girl.
",True,True,False,,
3000,"Finish this chorus of a song by Jimmy Buffett:
",t to help Ellis,t to help Ellis,u know we got to help Ellis Ellis Dee,y and help Ellis you and me,t to get to Ellis hear his plea
3001,"Finish this line from Jimmy Buffetts song Death Valley Lives:
",ath Valley lives and Tracy isnt ....................,sure what really gives,sure she wants to know,dealing with it well,going there anymore
3002,"Complete the following lyrics from a song, performed by  Jimmy Buffett: 
","e had a big hat, my it was high",d bananas and mangos all piled to the sky,"d how she could balance them, I wouldnt dare",use they dont dance like Carmen .............,nowhere
3003,"Complete these lyrics from a song by Jimmy Buffett, included in his album Living and Dying in 3/4 Time:
","ngling, Ringling",ippin away,"ly forty people, livin there today",reets are dusty and the bank has been torn down,s a dyin ..........
3004,"Complete these song lyrics by singer and songwriter Jimmy Buffett:
", I wanted to play for it all,didnt know Id find her on daytime TV, whole world lies waiting behind ...................,door number three,the fence
3005,"Complete these lyrics form a song, featured on Jimmy Buffetts 1976 album:
",eyre horny and dont need a good excuse,meone yells and things just start erupting, a flash all ...................,hell has broken loose,hell has broken loose
3006,"Finish these lyrics from a song by Jimmy Buffett:
",ink it up ,is ones for you ,s been a lovely cruise , sorry its ended ,s sad but its true 
3007,"Complete the following lyrics from Jimmy Buffetts song Manana: 
",ease dont say manana if you dont mean it,have heard your lines foe so very long,nt try to describe the scenery if youve never seen it,nt ever forget that ...............,you just may wind up in my song.
3008,"Finish the following lyrics from Boat Drinks, a song by Jimmy Buffett:  
",enty degrees and the hockey games on.,"body cares; they are way too far gone,","reamin Boat drinks, somethin", ..................,keep them all warm.
3009,"For her performance in what movie did Cher receive an Academy Award?
",Moonstruck,Silkwood,Tea with Mussolini,Moonstruck,The Witches of Eastwick
3010,"What is the birth name of Grammy Award-winning rapper and producer Timbaland?
",Timothy,Tom,Timothy,Thomas,Tim
3011,"Why was singer Alecia Beth Moore nicknamed Pink?
",Because she wore pink undies,Because she was very shy and always blushed onstage.,Because she wore pink undies,Because her favorite cartoon character was The Pink Panther,Because her hair was pink
3012,"In what country was football star Ronaldo de Assis Moreira, better known simply as Ronaldinho, born?
",Brazil,Uruguay,Brazil,Argentina,Colombia
3013,"What popular soul singer did Beyonce portray in the 2008 movie Cadillac Records?
",Etta James,Etta James,Chaka Khan,Diana Ross,Aretha Franklin
3014,"Michael Balzary, better known as Flea, became popular as the bassist of this rock band.
",Red Hot Chili Peppers,Bon Jovi,Aerosmith,Red Hot Chili Peppers,U2
3015,"What is the real name of singer and actress Fergie from Black Eyed Peas?
",Stacy,Melanie,Michelle,Alicia,Stacy
3016,"What is the title of the song by Coolio that was featured in the movie Dangerous Minds, and won a Grammy Award?
",Gangstas Paradise,Storm in Paradise,Gangstas Paradise,Dangerous Minds,None of these
3017,"What is the real name of RB singer and actress Aaliyah?
",Aaliyah,Amelia,Allie,Alexandra,Aaliyah
3018,"Prakazrel Michel, better known simply as Pras, became famous as part of this group.
",The Fugees,The Fugees,Black Eyed Peas,Blackstreet,Boyz II Men
3019,"Finish the last line of Slipknots song Wait and Bleed from their album Slipknot:
",e felt the hate rise up in me ,eel down and clear the stone of leaves,wander out where you cant see,...............................................................?,"Inside my shell, I wait and bleed"
3020,"What song from Aerosmiths album Pump contains the lyrics,
",rkin like a dog for the boss man... woooa ,rkin for de company... woooa yeah , bettin on the dice Im tossin... woooa, gonna have a fantasy... woooa yeah?,Love in an Elevator
3021,"What song from the album Get a Grip opens with the lines,
",ere was a time ,en I was so brokenhearted ,ve wasnt much of a friend a mine?,Cryin,Dude (Looks Like a Lady)
3022,"What song from Aerosmiths album Permanent Vacation contains the lyrics,
",eak easy on the grape vine ,keep shufflin in the shoe shine ,d tin lizzy do it til youre dizzy ,ve it all ya got until youre put out of your misery?,Rag Doll
3023,"What song from Aerosmiths album Toys in the Attic contains the lyrics,
",esaw swingin with the boys in the school,d your feet flyin up in the air,sing hey diddle diddy,tchor kitty in the middle of the swing like ya didnt care?,Walk This Way
3024,"What song from Aerosmiths album Rocks contains the lyrics,
", riding Im loading up my pistol , riding I really got a fistful , riding Im shining up my saddle , riding this snake is gonna rattle?,Back in the Saddle
3025,"What song from Aerosmiths self-titled debut album contains the lyrics,
",ng with me sing for the year,ng for the laughter and sing for the tear,ng it with me if its just for today,ybe tomorrow the good Lord will take you away?,Dream On
3026,"What song from the album Get a Grip contains the lines,
", chicken little tells you that the sky is fallin ,en if it wasnt would you still come crawling ,ck again... I betchoo would my friend ,ain  again  again  again  again?,Livin on the Edge
3027,"Finish these lyrics from the song Grand Theft Autumn/Where Is Your Boy  by Fall Out Boy:
",ere is your boy tonight? I hope he is a gentleman.,ybe he wont find out what I know: you were the last good thing about this part of.................,Town,Town,Cheese
3028,"Finish the last line of Fall Out Boys song Dance, Dance:
","nce, Dance Were falling apart to half time Dance, Dance And these are the lives youd love to lead Dance, this is the way theyd love .................",If they knew how misery loved me,If they knew how misery liked me,If they knew how misery wanted  me,If they knew how misery hated me
3029,"Fill in the missing words from the single A Little Less Sixteen Candles, a Little More Touch Me, released by Fall Out Boy:
","confess, I messed up  ",opping Im sorry like youre still around ,d I know you dressed up ...................,hey kid youll never live this down,hey kid can you live this down
3030,"Where was actor Morris Chestnut born?
","Cerritos, CA","Los Angeles, CA","Cerritos, CA","San Diego, CA","New York City, NY"
3031,"Morris Chestnuts first professional role was in Freddys Nightmares: A Nightmare on Elm Street.
",True,False,True,,
3032,"What was Morris Chestnuts first feature film?
",Boyz in da Hood,Dead Presidents,Boyz in da Hood,The Best Man,The Inkwell
3033,"Which is the first movie in which Morris Chestnut worked with Steven Seagal?
",Under Siege 2,Under Siege 2,None of these,Prince of Pistols,Half Past Dead
3034,"Morris Chestnut was born on January 1, 1969.
",True,True,False,,
3035,"Did Morris Chestnut get married in 1995?
",Yes,Yes,No,,
3036,"Morris Chestnut received the NAACP Image Award for his role in The Best Man.
",True,False,True,,
3037,"What college did actor Morris Chestnut attend?
",CA State University,Howard University,CA State University,UCLA,Harvard University
3038,"What role did Morris Chestnut play in The Best Man?
",A professional Athlete,A professional Athlete,A teacher,A Singer,Himself
3039,"Morris Chestnut starred in Like Mike along with Lil Bow Wow.
",True,True,False,,
3040,"What song from Pink Floyds album The Wall contains these lyrics:
",ere is no pain you are receding,"distant ship, smoke on the horizon.",u are only coming through in waves.,ur lips move but I cant hear what youre saying.?,Comfortably Numb
3041,"What song from Pink Floyds album The Wall opens with these lines:
", dont need no education, dont need no thought control, dark sarcasm in the classroom,achers leave them kids alone?,Another Brick in the Wall
3042,"What song from Pink Floyds album The Dark Side of the Moon contains these lyrics:
",e lunatic is on the grass. ,e lunatic is on the grass. ,membering games and daisy chains and laughs. ,t to keep the loonies on the path.?,Brain Damage
3043,"What song from Pink Floyds album Wish You Were Here includes these lyrics:
", could be made into a monster , we all pull together as a team. ,"d did we tell you the name of the game, boy, ", call it Riding the Gravy Train.?,Have a Cigar
3044,"What song from Pink Floyds album The Dark Side of the Moon opens with these lyrics:
",l that you touch ,l that you see ,l that you taste ,l you feel. ,l that you love 
3045,"What song from Pink Floyds album Wish You Were Here contains these lyrics:
",at did you dream? ,s alright we told you what to dream. ,"u dreamed of a big star, "," played a mean guitar, ", always ate in the Steak Bar.?
3046,"Which song by rock band Evanescence opens with these lines: 
",ve me a reason to believe that youre gone,see your shadow so I know theyre all wrong?,Even in Death,October,So Close
3047,"Which single, recorded by rock group Evanescence contains these lines:
","ery thing is perfect now, ", cant live forever?,Surrender,Even in death,Away from me
3048,"Which song, recorded by Evanescence begins with these lyrics:
","cant run anymore,","fall before you,","re I am,",have nothing left?,October
3049,"Which song released by rock band Evanescence contains these lines: 
","want to heal you, I want to save you from the dark.",Give Unto Me,Anywhere,Give Unto Me,Understanding
3050,"Which song from the debut album of Evanescence includes these lyrics:
","know I can stop the pain, if I will it all away?",Whisper,Bring Me to Life,Breath No More,Lies
3051,"Which song by Evanescence on the album Origin includes these lyrics: 
",ere will you go ,th no one left to save you from yourself?,Where Will you Go,My Immortal,Where Will you Go
3052,"Which statement is  true about Lenny Bruce?
","He was born Leonard Alfred Schneider in Mineola, Long Island, NY.","He was born Leonard Bruce Fried in The Bronx, New York.","He was born Leonard Alfred Friedman in Brooklyn, New York.","He was born Bruce Alfred Scheidermann in Babylon, Long Island, NY.","He was born Leonard Alfred Schneider in Mineola, Long Island, NY."
3053,"Lenny Bruces father was born in England and his mother was a dancer.
",True,True,False,,
3054,"Select the correct statement concerning Lenny Bruce.
",Lenny was a high school dropout.,Lenny was a high school dropout.,Lenny attended Brooklyn College but did not graduate.,Lenny graduated from Brooklyn College with a degree in history.,Lenny attended Columbia College in New York but did not graduate.
3055,"Which statement about Lenny Bruce is correct?
",Lenny was married and divorced twice.,Lenny was married and divorced twice.,"Lenny Bruce was married to a woman, Honey Harlow, who was a stripper.",Lenny Bruce was never legally married.,Lenny Bruce was married four times and  divorced three times.
3056,"Which statement about comedian Lenny Bruce is true?
","Lenny and his wife Honey had one  daughter, Kitty Bruce.","Lenny and his wife Honey adopted one child, named Kitty.",Lenny and his wife Honey had no children.,"Lenny and his wife Honey had three children named: Kitty Bruce, Holly Bruce, and  Lawrence Bruce.","Lenny and his wife Honey had one  daughter, Kitty Bruce."
3057,"What was Lenny Bruces salary for his first comedy job?
",$12 and a spaghetti dinner.,$15 and free drinks,$8 and a job as a waiter.,$5,$12 and a spaghetti dinner.
3058,"Lenny Bruce was arrested in 1951 in Miami, Florida on what charges?
",Imitating a priest,Imitating a priest,Not understanding the bonus system,Obscenity charges,Narcotics violations
3059,"Which statement concerning Lenny Bruce is incorrect?
",Lenny recorded his first two albums at his own expense.,Lenny wrote a burlesque film in 1954.,Lenny recorded his first two albums at his own expense.,Lenny was a close friend of Frank Zappa and Phil Spector.,Lenny wrote a childrens film.
3060,"Lenny Bruce made a big name for himself at what famous North Beach venue?
",The Hungry i,The Soft Machine,The Copacabana,The Brown Derby,The Hungry i
3061,"On which TV show did Lenny Bruce make his debut?
",The Steve Allen Show,The Tonight Show with Jack Paar,The Ed Sullivan Show,The Steve Allen Show,Playhouse 90
3062,"What were the charges on which Lenny  Bruce was arrested in San Francisco in 1961?
",Obscenity,Obscenity,Assaulting a policeman,Narcotics violations,Assaulting a policewoman
3063,"In 1964 Lenny Bruce was arrested for obscenity at what famous New York City club?
",Cafe Au Go Go,The Eastsider,The Copacabana,Cafe Au Go Go,Studio 54
3064,"Which statement about Lenny Bruce is incorrect?
",Lennys last years were his most successful years as a comic.,Lennys autobiography was titled How to Talk Dirty and Influence People.,Lennys last years were his most successful years as a comic.,Lenny died of a drug overdose in Hollywood in 1966.,Lennys last years were filled with increasing use of narcotics.
3065,"This star, who got her start on Entertainment Tonight, shares a birthday with a boyfriend she started dating in 2006.
",Vanessa Minnillo,Vanessa Minnillo,Ashanti,Anna Chlumsky,Amerie
3066,"Matthew Gray Grubler, who plays Dr. Spencer Reid on the CBS hit show Criminal Minds (2005) shares his birthday with rapper Chingy.
",True,False,True,,
3067,"This star, born in 1980, happens to be the youngest cast member of the shows Jackass and Viva La Bam.
",Chris Raab,Chris Raab,Brandon DiCamillo,Ryan Dunn,Bam Margera
3068,"Elden Henson, who starred as Fulton Reed in the Mighty Ducks trilogy, was born on August 30, 1980.
",False,True,False,,
3069,"This sports star happens to have his name on the side of a Vitamin Water bottle. He is known for his speed as well as his good looks.
",Kasey Kahne,Jeremy Shockey,Albert Pujols,Kasey Kahne,Josh Beckett
3070,"The following lyrics are from which song by Carbon Leaf?
",ave through the tall grass ,b me. Let me know that Im still alive ,st trip the boy will be taking ,erything from here is crazy ?,One Day
3071,"Complete the following popular phrase that originated from Chris Walkens performance in an episode of Saturday Night Live:
",tta have more ...,Cowbell,Beehive,Cowbell,Jackass
3072,"Which Red Hot Chili Peppers band member dated Irish singer Sinead OConnor, known for her shaved head?
",Anthony Kiedis,John Frusciante,Michael Flea Balzary,Anthony Kiedis,Chad Smith
3073,"Albert Einstein possessed one of the most talked about and copied hairstyles in history. How did he often handle curious people who stopped him in the street to ask questions about his theories?
","He would say, Pardon me, sorry! Always I am mistaken for Professor Einstein.","He said, I would gladly talk to you, sir, but Im afraid I am late for my appointment.",He would start explaining his theories in a perplexing and totally confusing way,"He would say, Pardon me, sorry! Always I am mistaken for Professor Einstein.",He would pretend that he did not hear.
3074,"Elvis Presleys hairstyles have always been an inspiration for his fans and stylists alike. Which member of the Beatles and huge Elvis fan once said, Nothing really affected me until I heard Elvis. If there hadnt been an Elvis, there wouldnt have been a Beatles?
",John Lennon,Paul McCartney,Ringo Starr,George Harrison,John Lennon
3075,"Mogul Donald Trump, who is also famous for his signature hairstyle, is keen on what sport?
",Golf,Baseball,Golf,Snooker,Horseback riding
3076,"Multi award-winning pop singer Cher, who is known for her hairstyles, her huge wig collection and extravagant outfits, was one of the first women to expose this part of her body on television.
",Navel,Tongue,Derriere,Bust,Navel
3077,"Football player David Beckham, known for often changing his hairstyles, confessed that he is addicted to what sensation?
",The pain of needles,The pain of needles,The tingling when he shaves his beard,The feeling of somebody cutting his hair,Feeling Victorias hair between his fingers
3078,"Danish dance-pop band Aqua was once famous for its members insanely unusual hairdos. What member of the band did lead vocalist Lene Nystrom marry in 2001?
",None of them,Claus Norreen,Soren Rasted,None of them,Rene Dif
