,Questions,Correct,A,B,C,D
2506,"I sat back down on my bed and looked around my room. This triggered my autophobia. What was I afraid of?
",Being alone,Being late for work,Being alone,Dust,An unmade bed
2507,"I was trying to calm myself when my mind settled on my greatest fear, defined as taphopobia. I freaked out. What was I afraid of?
",Being buried alive,Spiders,Being buried alive,Germs,Needles
2508,"Well, it was getting dark and I was worn out from the stress of the day, so I decided to get ready for bed. Sadly, this prompted a panic attack due to my ablutophobia. What was I afraid of?
",Bathing,Going to sleep,The dark,Pajamas,Bathing
2509,"What happens to criminal Johnny Clay at the end of the 1956 movie The Killing, directed by Stanley Kubrick?
",He is arrested.,He commits suicide.,He is arrested.,He gets killed.,He gets married.
2510,"The plot of the 1968 Stanley Kubrick movie 2001: A Space Odyssey involves a space mission to which planet of the Solar system?
",Jupiter,Jupiter,Pluto,Uranus,Mercury
2511,"What celebrity couple starred in Stanley Kubricks 1999 neo-noir psychological thriller movie Eyes Wide Shut?
",Tom Cruise and Nicole Kidman,Brad Pitt and Gwyneth Paltrow,Brad Pitt and Jennifer Aniston,Tom Cruise and Penelope Cruz,Tom Cruise and Nicole Kidman
2512,"What actor played three different roles in Stanley Kubricks 1964 movie Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb?
",Peter Sellers,George C. Scott,Slim Pickens,Peter Sellers,Sterling Hayden
2513,"What actor portrayed rebellious slave Spartacus in Stanley Kubricks 1960 historical movie Spartacus?
",Kirk Douglas,Kirk Douglas,Laurence Olivier,Omar Sharif,Tony Curtis
2514,"What catchy tagline was used for the theatrical poster of the 1962 movie Lolita, directed by Stanley Kubrick?
",How did they ever make a movie of Lolita?,How did they ever make a movie of Lolita?,What on earth were they thinking?,Most scandalous film of all time,She was only a child. Until...
2515,"What type of movie is the 1987 Stanley Kubrick film Full Metal Jacket?
",War movie,Sports movie,War movie,Horror movie,Comedy movie
2516,"What movie directed by Stanley Kubrick was nominated for seven Academy Awards?
",Barry Lyndon,Fear and Desire,2001: A Space Odyssey,Barry Lyndon,Spartacus
2517,"What actor starred in Stanley Kubricks 1980 psychological horror movie The Shining?
",Jack Nicholson,Dustin Hoffman,Jack Nicholson,Robert De Niro,Christopher Walken
2518,"What is the last statement made by Alex at the end of the 1971 Stanley Kubrick movie A Clockwork Orange?
","I was cured, all right!","I was cured, all right!",Everything looks blurred...,Nothing on this planet is what it seems to be.,I see the tunnel clearly now.
2519,"In which of these areas is stretching the neck with neck rings practiced?
",Africa and Asia,Australia,North America,Africa and South America,Africa and Asia
2520,"Which of these terms denotes an insertion of an object underneath the skin to create a raised design?
",All of these,All of these,3-D implantation,Subdermal implantation,Pocketing
2521,"Which of these methods is used in tongue splitting, an example of extreme body modification?
",All of these,Using a scalpel,Using a surgical laser,Tightening of a nylon bind around a tongue piercing,All of these
2522,"Trepanation is a term that denotes making a hole in this part of the body.
",Skull,Hand,Skull,Eyelid,Foot
2523,"In what part of the body is the cosmetic procedure known as corneal tattooing done?
",Eyeball,Inside of the lower lip,Genitals,Eyeball,Tongue
2524,"In which country was eyeball jewelry, or extraocular implantation, developed in 2002?
",The Netherlands,The United Kingdom,The U.S.A.,India,The Netherlands
2525,"In what geographic area is tooth filing practiced?
",All of these,The Philippines,All of these,Africa,Indonesia
2526,"Which of these procedures is done as a form of ear shaping, which often results in a non-human appearance of the ear?
",All of these,Pointing,All of these,Amputation,Cutting and cropping
2527,"In which of these countries was foot binding practiced?
",China,Vietnam,India,Peru,China
2528,"What type of body modification is the artificial cranial deformation, in which a part of the body is reshaped by applying force?
",Deformation of the skull,Deformation of the fingers,Deformation of the skull,Deformation of the ribs,Deformation of the toes
2529,"Which of these actors starred in the 2009 movie Angels  Demons?
",Tom Hanks,Nicolas Cage,Tom Hanks,Robert De Niro,Dustin Hoffman
2530,"Who wrote and performed the 1997 hit song Angels?
",Robbie Williams,Sting,Robbie Williams,George Michael,Elton John
2531,"What kind of plant is the Angelica?
",Herb,Herb,Tree,Fern,Shrub
2532,"Basketball has always been a physical sport. This player is a record breaker for the most personal fouls in one NBA season.
",Darryl Dawkins,Darryl Dawkins,Moses Malone,Joe Dumars,Wilt  Chamberlin
2533,"In 1951, this city set a new record for the most fans at a basketball game.
",Berlin,New York City,Melbourne,Berlin,Los Angeles
2534,"Which is the largest active volcano on Earth?
",Mauna Loa,Mount Rainier,Mount Etna,Mauna Loa,Merapi
2535,"In 2007, where was a new record for the biggest country flag set?
",Israel,North Korea,Venezuela,Mexico,Israel
2536,"Which was the first music album to sell at least 20 million units?
",Led Zeppelin - Led Zeppelin IV,Led Zeppelin - Led Zeppelin IV,Pink Floyd - The Wall,Billy Joel - Greatest HitsVolumes I and II,AC/DC - Back in Black
2537,"In 2005, Danny Way became the first person to do this. In the process he attained a speed of over 50 mph. What did he do?
",Skateboard over the Great Wall of China,Eject from an SST,Skateboard over the Great Wall of China,High dive from the Eiffel Tower,Shoot out of a submarine torpedo tube
2538,"This was the largest active passenger airplane for 2007.
",Airbus A380,Sukhoi 27,Boeing 757,Airbus A380,Boeing 747
2539,"The Freedom of the Seas was the largest cruise ship for 2007. It is owned by Royal Caribbean. Which statement is NOT true about this ship?
",It is about as tall as the CN Tower.,"It displaces about 160,000 tons.","It can carry 3,634 passengers.","It is about 1,112 feet (340 m) long by 184 feet (56 m) wide.",It is about as tall as the CN Tower.
2540,"Sportsman Jerry DePoyster is a record breaker in this category.
",Shortest punt in the NFL,Fastest 100 yard dash on roller skates,Longest field goal in an NBA game,Shortest punt in the NFL,Worst pass completion record in an NFL season
2541,"The worlds largest swimming pool in 2007 was in this country.
",Chile,Chile,Morocco,North Korea,Venezuela
2542,"Who is the first performer/band to have at least 36 Billboard Top Ten albums?
",The Rolling Stones,The Beatles,Elvis Presley,The Rolling Stones,Frank Sinatra
2543,"In 1963 this soundtrack broke the record for the most weeks as the number one album on the Billboard charts.
",West Side Story,The Body Guard,West Side Story,Saturday Night Fever,South Pacific
2544,"Which of these performers/bands has had the number one and number two albums on the Billboard chart twice?
",Guns n Roses,The Rolling Stones,Guns n Roses,Pink Floyd,Frank Sinatra
2545,"Who was the first performer to have both the Billboard number one and number two album?
",Bob Newhart,Willie Nelson,Frank Sinatra,Bob Newhart,Johnny Mathis
2546,"This was the worldâ€™s largest university for 2007 (considering total active enrollment.)
",Allama Iqbal Open University,Allama Iqbal Open University,The Ohio State University,Indira Gandhi National Open University,Islamic Azad University
2547,"This luxury U.S. car make was founded in 1902 from what had remained from the Henry Ford Company, and in 1909 it was bought by General Motors.
",Cadillac,Hummer,Cadillac,Ford,Chevrolet
2548,"The first passenger car of this Japanese car make was built in 1936. The brand also operates Lexus and Scion.
",Toyota,Honda,Toyota,Nissan,Yamaha
2549,"In 1889, this French car brand produced its first automobile, a three-wheeled car powered by steam and designed by Leon Serpollet.
",Peugeot,Renault,Bugatti,Peugeot,Citroen
2550,"This Italian car make, founded in 1963, has a bull on its emblem.
",Lamborghini,Lamborghini,Ferrari,Maserati,Alfa Romeo
2551,"The founder of this German car brand produced the first petrol-powered motorcycle in the world, as well as the first gasoline-powered automobile.
",Mercedes-Benz,BMW,Porsche,Mercedes-Benz,Opel
2552,"This British car make was founded under the name Swallow Sidecar Company in 1922, and is known for its elegant sports cars and luxury saloons.
",Jaguar,Jaguar,Bentley,Rolls-Royce,Land Rover
2553,"This American car make was founded in 1911, and was purchased by General Motors in 1917.
",Chevrolet,Hummer,Ford,Chevrolet,Cadillac
2554,"The slogan of this Japanese car make, founded on September 24, 1948, is The Power of Dreams.
",Honda,Nissan,Suzuki,Honda,Yamaha
2555,"What German car make, founded in 1931, is famous for its high performance luxury automobiles?
",Porsche,Volkswagen,Mercedes-Benz,BMW,Porsche
2556,"This Italian car brand was founded on June 24, 1910 in Milan. Its badge features a red cross and a serpent devouring a human.
",Alfa Romeo,Lancia,Fiat,Ferrari,Alfa Romeo
2557,"Where did the first reported attacks of the legendary blood-sucking creature called Chupacabra occur?
",Puerto Rico,Puerto Rico,Brazil,"Texas, USA",Nicaragua
2558,"In February 2004, In Romania the relatives of a dead man called Toma Petre were terrified of the thought that he had become a vampire. What did they do?
",They exhumed his corpse.,They exhumed his corpse.,They hired a priest to keep an eye on his grave at night.,All of these,They planted garlic on his grave and all around the graveyard.
2559,"What cruel punishment did Vlad III, Prince of Wallachia, who inspired Bram Stokers 1897 novel Dracula, like to impose?
",Impalement,Skinning alive,Impalement,Burning alive,Blood draining
2560,"A popular method of finding a vampires grave involved this animal that would supposedly balk at the grave.
",Horse,Horse,Chicken,Black cat,Wolf
2561,"Which of these plants was believed to scare off vampires and keep them at bay?
",Wild rose,Hyacinth,Wild rose,Dandelion,Parsley
2562,"In 2006 a female corpse dating from the 16th century was found near Venice. According to archaeologists the presence of this object in the corpses mouth was the result of a vampire-slaying ritual.
",A brick,An animal bones,A glass piece,A crucifix,A brick
2563,"The African vampiric creature, known as Adze, was believed to take the form of this animal in order to hunt children.
",Firefly,Lizard,Firefly,Snake,Bat
2564,"According to Slavic belief, what type of death caused the soul to become unclean and potentially transformed a corpse into a vampire?
",All of these,Early death,Violent death,Death of an unbaptized person,All of these
2565,"Which of these diseases has been connected with vampires, as some of the symptoms were interpreted as vampirism?
",Rabies,Plague,Epilepsy,Rabies,Neurosis
2566,"Which of these serial murderers was nicknamed The Vampire of Sacramento, as he drank the blood and ate the remains of his victims?
",Richard Chase,Joseph Paul Franklin,Joe Ball,Richard Chase,Jeffrey Dahmer
2567,"Name the famous (infamous?) philosopher who posited the concept of The Superman(Der Ubermensch).
",Nietzche,Marx,Kant,Hegel,Nietzche
2568,"Name the young actor who starred in 2006s Civic Duty and whose nicknames include Superman and Dodi.
",Khaled Abol Naga,Peter Krause,Khaled Abol Naga,Richard Schiff,Ian Tracy
2569,"This concept was popularized in Dostoevskys Notes from the Underground, Pushkins Eugene Onegin and in many of the works of Turgenev.
",The Superfluous Man,The Super-Tribe,The Superfluous Man,The Total Man,The Super Race
2570,"Who played Clark Kent/Superman in the 1948 Superman movie?
",Kirk Alyn,Jack Larsen,George Reeves,Christopher Reeves,Kirk Alyn
2571,"What does C.W. Ettingers book Man into Superman deal with?
",Cryogenics,Putting computers into humans,Cryogenics,Transplanting animal organs into humans,Transplanting human organs
2572,"Which of the following starred in the movie Superfly?
",Ron ONeal,Ron ONeal,Louis Gossett,Richard Roundtree,Levar Burton
2573,"What phobia means fear of making decisions?
",Decidophobia,Deipnophobia,Defecaloesiophobia,Dementophobia,Decidophobia
2574,"What phobia is referred as fear of houses?
",Domatophobia,Dishabiliophobia,Dysmorphophobia,Domatophobia,Doraphobia
2575,"What term means fear of skin diseases?
",Dermatosiophobia,Dextrophobia,Dermatosiophobia,Dermatophobia,Dentophobia
2576,"Dinophobia is defined as fear of stories about dinosaurs.
",False,True,False,,
2577,"What does demophobia mean?
",Fear of crowds,Fear of insanity,Fear of crowds,Fear of demons,Fear of trees
2578,"Elurophobia means fear of cats.
",True,False,True,,
2579,"What is the word for fear of horses?
",Equinophobia,Equinophobia,Ereuthrophobia,Eremophobia,Epistemophobia
2580,"This phobia is known as the fear of criticism.
",Enosiophobia,Ephebiphobia,Entomophobia,Enosiophobia,Eosophobia
2581,"Fear of riding a taxi is referred as epistaxiophobia.
",False,True,False,,
2582,"What is known as the fear of electricity?
",Electrophobia,Eleutherophobia,Electrophobia,Emetophobia,Enetophobia
2583,"What do  the male name Thomas and its derivatives Tom, Thom, Tomas, Tomm all mean?
",Twin,Brave,Doubt,Soldier,Twin
2584,"What is the meaning of the names Paul, Paula, Paulina, Pablo, Paulo, Paolo?
","Small, humble","Small, humble","Sacred, hallowed",Gtreat,"Stubborn, obstinate"
2585,"What do the names Matthew, Mathew, Matt and Mat mean?
",Gift of God,Preacher,God is merciful,Holy star,Gift of God
2586,"The popular female names Alice, Alicia and Alisha, all mean what?
",Nobility,Spite,Whole,Incarnation,Nobility
2587,"What is the meaning of the female names Anastasia, Anastacia, Stacy, Nastassja, Nastia?
",Resurrection,Martyr,Angelic,Resurrection,River
2588,"The names Robert, Robbie, Rob, Robin, Robyn, Roberto, Bert, refer to what?
",Bright fame,Long way,Honorable master,Mighty warrior,Bright fame
2589,"What is the meaning of the names Emily, Emma, Amelie, Amelia, Em, Emmie?
",Rival,Spice,Sympathy,Justice,Rival
2590,"What do the names Henry, Harry, Harrison, Hal, Hank, Enrique mean?
",Home ruler,Home ruler,Victorious warrior,Active in battle,Abundant land
2591,"What is the origin of the popular feminine names Susanna, Susan, Sue, Suzie, Sanna?
",Persian,Greek,Persian,Hebrew,Old Germanic
2592,"What is the meaning of the popular names Joseph, Josephine, Jose, Josef, Joe, Joey?
",The Lord will add.,The Lord is merciful.,The Lord will add.,The Lord is with us.,The Lord loves us.
2593,"Which set of numbers is most significant to baseball?
","3,4,9","3,4,9","1,83,26","9,13,26","1,7,17"
2594,"Which year is most significant to Napoleon Bonaparte?
",1800 AD,1700 AD,1600 AD,1800 AD,2525 AD
2595,"Do all of the U.S. Armed Forces have the rank of General?
",No,No,Yes,,
2596,"There is no limit to how many persons with rank General can be in service in the U.S. Armed Forces at one time.
",False,True,False,,
2597,"This U.S. general, born in Little Rock Arkansas, fought in 3 major wars (World War I, World War II, Korean War) and was one of the few men ever to rise to the rank of General of the Army.
",Douglas MacArthur,Omar Bradley,Dwight Eisenhower,Colin Powell,Douglas MacArthur
2598,"Before 2008 a female had not attained the rank of a 4-Star General in U.S. history.
",True,False,True,,
2599,"This General, born in Wynnewood Oklahoma, was the U.S. general leading the attack on the Taliban in Afghanistan in response to the September 11th 2001 attacks on the World Trade Center and The Pentagon.
",Tommy Franks,Matthew Ridgeway,Donald Rumsfeld,Tommy Franks,Colin Powell
2600,"This famous general is considered to be one of the most gifted tactical commanders in United States history. He excelled at the First Battle of Bull Run (where he received his famous nickname), Antietam, and Fredericksburg. Who is he?
",Thomas Jonathon Jackson,Robert E Lee,Ulysses S. Grant,Tommy Richardson,Thomas Jonathon Jackson
2601,"Which general born in New York in 1954 was elected the 10th Commander of the U.S. Central Command?
",David Petraeus,George Patton,Lloyd Wright,Wesley Clark,David Petraeus
2602,"What was the cause of the Malaysia Airlines Flight 653 crash on 4 December 1977?
",Hijacking,Storm,All of these,Engine malfunction,Hijacking
2603,"What caused the tragedy with the Saudia Flight 163 on August 19, 1980?
",Fire,The pilot fell asleep.,Fog,A bird,Fire
2604,"Which of these statements is true about the Pan Am Flight 759 disaster that happened on July 9, 1982?
",All of these,All of these,153 people were killed.,There was only one survivor.,It was flying from Miami to Las Vegas.
2605,"Where did the South African Airways Flight 295 crash on 28 November 1987?
",Indian ocean,Madagascar,Mediterranean sea,Indian ocean,Morocco
2606,"What was the cause of one of the deadliest airplane disasters in history that happened on 26 April 1994 with China Airlines Flight 140?
",Pilot error,Overload,Fire,Pilot error,All of these
2607,"What did the American Airlines Flight 965 crash into on December 20, 1995 in Colombia?
",Mountain,Another plane,Mountain,Village,Skyscraper
2608,"In which of these New York City neighborhoods did the American Airlines Flight 587 crash on November 12, 2001?
",Queens,Queens,The Bronx,Brooklyn,Manhattan
2609,"What was the reason for the crash of West Caribbean Airways Flight 708 in Venezuela on August 16, 2005?
",Engine trouble,Running out of fuel,Engine trouble,Bomb explosion,Hijacking
2610,"Where did the TAM Airlines Flight 3054 deadly accident from July 17, 2007 occur?
",Brazil,Jamaica,Brazil,United States,Tahiti
2611,"What was the destination of the Air France Flight 447 that crashed on June 1, 2009 in the Atlantic Ocean?
","Paris, France","Los Angeles, California, USA","Ottawa, Canada","Rio de Janeiro, Brazil","Paris, France"
2612,"The birthstone of this month is the emerald, and its birth flower is Lily of the Valley.
",May,May,July,September,November
2613,"The birthstone of this month is the yellow topaz, and its birth flower is the chrysanthemum.
",November,December,January,March,November
2614,"What month has the garnet for its birthstone and the snowdrop for its birth flower?
",January,April,January,March,February
2615,"The diamond is chosen as the birthstone of this month.
",April,August,March,April,December
2616,"The symbols of this month are the sapphire and the forget-me-not.
",September,September,July,February,December
2617,"What month has the pearl for its birthstone and the rose for its birth flower?
",June,May,July,March,June
2618,"The amethyst is the symbol and birthstone of this month.
",February,September,April,July,February
2619,"The turquoise and poinsettia are symbols of this winter month.
",December,January,February,All of these,December
2620,"Narcissus is the birth flower of this month, and its birthstone is the aquamarine.
",March,July,March,May,October
2621,"The calendula, or marigold and the opal are the symbols of this month.
",October,November,October,February,June
2622,"Which wedding anniversary is celebrated internationally as the Diamond Wedding Anniversary, or Diamond Wedding Day?
",60th anniversary,60th anniversary,80th anniversary,50th anniversary,40th anniversary
2623,"What does the term baseball diamond denote?
",Baseball field,An award,A female baseball player,Baseball field,A title given to the greatest baseball players
2624,"What is the meaning of the term blood diamond?
",Diamond used for financing wars,Diamond used for financing wars,Red diamond,Stolen diamond,Diamond for which somebody has died
2625,"What geographical area does the Diamond Dove populate?
",Australia,Australia,Europe,Asia,South America
2626,"What is the title of the movie in which Marilyn Monroe famously sings the song Diamonds Are a Girls Best Friend?
",Gentlemen Prefer Blondes,The Prince and the Showgirl,Some Like It Hot,Gentlemen Prefer Blondes,How to Marry a Millionaire
2627,"What does the word diamond literally mean?
",Unbreakable,Magical,Stone,Light,Unbreakable
2628,"What actor portrayed James Bond in the 1971 movie Diamonds Are Forever?
",Sean Connery,George Lazenby,Roger Moore,Timothy Dalton,Sean Connery
2629,"In the US, a record can be certified diamond, if it sells this number of copies.
",10 million,50 million,10 million,5 million,20 million
2630,"What Hollywood actor starred in the 2006 movie Blood Diamond?
",Leonardo DiCaprio,Leonardo DiCaprio,Tom Cruise,All of these,Johnny Depp
2631,"What is the name of a successful American musician, nicknamed The Jewish Elvis?
",Neil Diamond,Neil Diamond,Billy Diamond,Rodger Diamond,Walter Diamond
2632,"Topic: Name the Videogame. Characters: Samanosuke Akechi, Princess Yuki,  Nobunaga. What is the right question?
",What is Onimusha?,What is Devil May Cry?,What is Tenchu: Wrath of Heaven?,What is Genji: Dawn of the Samurai?,What is Onimusha?
2633,"Topic: X-Men: This mutant has the ability to teleport. He has blue skin and a tail. His nickname is Nightcrawler. What is the right question?
",Who is Kurt Wagner?,Who is Kurt Wagner?,Who is Eric Lensherr?,Who is Scott Summers?,Who is Bobby Drake
2634,"Topic: Fast Foods: This restaurant carries Chicken Tenders, Burger Shots and the Double Croissanwich. Ask the right question.
",What is Burger King?,What is Jack in the Box?,What is Wendys?,What is Burger King?,What is Arbys?
2635,"Topic: Childrens Books. This series, written by Marc Brown, stars this bespectacled aardvark. What is the right question?
",Who is Arthur?,Who is Arthur?,Who is Junie B. Jones?,Who is Captain Underpants?,Who is Curious George?
2636,"The Opel company was founded in 1863 and began making cars in 1899. What was the first name of its founder Opel?
",Adam,Heinrich,Friedrich,Ludwig,Adam
2637,"What did Opel manufacture before it began making cars in 1899?
",sewing machines and bicycles,boats and steam engines,sewing machines and bicycles,televisions and motorcycles,radio receivers and airplanes
2638,"Opel first showed cars of their own design in 1902 at this motor show in Germany.
",Hamburg Motor Show,Hamburg Motor Show,"Internationale Automobil-Ausstellung, Frankfurt",Hanover Motor Show,"Auto Mobil International, Leipzig"
2639,"Which of these important events in the history of Opel happened in 1924?
",Opel installed Germanys first car production line.,Opel installed Germanys first car production line.,all of these,The company was destroyed by a fire.,Opel opened its first factory outside Germany.
2640,"What company bought Opel in 1931?
",General Motors,FIAT,Darracq S.A.,Chrysler,General Motors
2641,"Which of these is the name under which Opel designs are sold in the UK?
",Vauxhall,Saturn,Vauxhall,Holden,Chevrolet
2642,"Soon after WWII, this Opel model was transferred to the Soviet Union and formed the basis for the Soviet car Moskvitch 400/420.
",Kadett,Arena,Vectra,Kadett,Rekord
2643,"What was the original logo of Opel?
",a zeppelin,a truck,a zeppelin,none of these,a lightening bolt
2644,"What was the name of the light trucks the Opel company began making in 1930?
",Blitz,Man,Blitz,Magirus,Daimler
2645,"Where did Opel open a factory in 1982 for production of the Opel Corsa?
","Zaragoza, Spain","Leuven, Belgium","Poznan, Poland","Zaragoza, Spain","Azambuja, Portugal"
2646,"This Japanese car brand is among the largest automobile producers on the planet. It was founded in 1909 under a slightly different name.
",Suzuki,Mazda,Isuzu,Suzuki,Nissan
2647,"This French car manufacturer also produces vans, buses, tractors, and trucks. The brand was established in 1899.
",None of these,None of these,Peugeot,Citroen,Bugatti
2648,"This German car brand, founded in 1919, is nicknamed Beamer in English.
",BMW,Volkswagen,BMW,Opel,Audi
2649,"This Italian manufacturer of sports cars was founded in 1929, and in 1947 it started producing street-legal vehicles.
",Ferrari,Maserati,None of these,Ferrari,Lamborghini
2650,"This British car manufacturer produces high performance vehicles. The company was founded in 1989.
",McLaren,Land Rover,Rolls-Royce,Jaguar,McLaren
2651,"This U.S. automobile brand produces off-road vehicles, and was established in 1992.
",Hummer,Ram,Jeep,Maxwell,Hummer
2652,"This Japanese car make was established in 1970, but the first automobile of the brand was released in 1917.
",Mitsubishi,Mazda,Nissan,Mitsubishi,Suzuki
2653,"This French car make was the first outside of the USA to produce automobiles for mass usage.
",Citroen,Renault,Citroen,None of these,Peugeot
2654,"This German car brand was founded by August Horch in 1909.
",Audi,Opel,BMW,Smart,Audi
2655,"What Italian car make was established on July 11, 1899 in Turin, Italy by Giovanni Agnelli?
",Fiat,Lancia,Alfa Romeo,Fiat,Maserati
2656,"What were the names of the two eccentric women who lived at the estate known as Grey Gardens?
",Edith and Edie Beale,Edith and Edie Beale,Elizabeth and Victoria Vanderbilt,Natalia and Anna Carlisle,Beatrice and Josephine Rockerfeller
2657,"What first lady was the famous cousin of the daughter living at Grey Gardens?
",Jacqueline Kennedy,Eleanor Roosevelt,Mamie Eisenhower,Jacqueline Kennedy,Nancy Reagan
2658,"What was the name of the street on which the Grey Gardens estate was located?
",Lily Pond Lane,Mallard Way,Lily Pond Lane,Pebblestone Drive,Ocean View Avenue
2659,"The village of East Hampton was shocked upon learning that the two eccentric occupants of the dilapidated Grey Gardens estate were harboring not only cats, but what unusual animals in their attic?
",Raccoons,Raccoons,Chickens,Bats,Goats
2660,"What were the first names of the brothers who directed the documentary about Grey Gardens?
",Albert and David,Alfred and David,Albert and John,David and John,Albert and David
2661,"In the documentary Grey Gardens, Edie shows a photograph of her younger days as a model and says that it hung in a very unusual place. Where?
",In the elevator at Macys,At the perfume counter in Tiffanys,In the ladies room at Sax Fifth Avenue,In the elevator at Macys,In the front window of Lord and Taylor
2662,"What was the name of the friend and neighbor featured in the documentary Grey Gardens who was an accomplished artist and known as the palmist of East Hampton?
",Lois Wright,Eloise Gardner,Lois Wright,Louise Fletcher,Madam Louise
2663,"Which cat was not referenced in the documentary Grey Gardens by either of the women?
",Snowflake,Whiskers,Pinky,Champion,Snowflake
2664,"The film Grey Gardens premiered at what New York theater?
",The Paris,The Bijou,The Imperial,The Paris,The Berlin
2665,"At what New York nightclub did American socialite Little Edie have a cabaret act for about two weeks?
",Reno Sweeny,Irma Le Deuce,Reno Sweeny,The Gay Parie,Les Follies
2666,"What is the color of pure gold, which it maintains without oxidizing in air and water?
",Bright yellow,Bright yellow,Pale yellow,Pale orange-yellow,Ivory
2667,"Which of these statements is true about the properties of gold?
",It is unaffected by air and moisture,It is unaffected by air and moisture,All of these,It is chemically inert,It dissolves in nitric acid
2668,"In what form is gold added to some expensive dishes, especially sweets and drinks?
",All of these,Gold leaf,Gold flakes,All of these,Gold dust
2669,"In the treatment of what serious disease is the isotope gold-198 used?
",Cancer,Cancer,Rabies,Alzheimers disease,AIDS
2670,"For what medical condition is non-metallic gold beneficial, according to some studies?
",All of these,Tuberculosis,Rheumatoid arthritis,Inflammation,All of these
2671,"Which of these facts refers to gold in its metallic form?
",It is the most malleable of all metals,It is the most malleable of all metals,It is not a good conductor of electricity,All of these,I is a good insulator of heat
2672,"In which of these everyday activities and industrial areas is gold sometimes used?
",All of these,All of these,Embroidery,Glass industry,Photography
2673,"What country is the largest consumer of gold in the world?
",India,South Africa,India,United Arab Emirates,China
2674,"What internal organs are some gold salts, such as potassium gold cyanide, toxic for?
",Kidneys and liver,All of these,Brain and skin,Lungs,Kidneys and liver
2675,"Which of these countries is a major producer of gold?
",All of these,South Africa,China,United States,All of these
2676,"This US states name means People of the south wind. The buffalo and the honeybee are just two of its symbols. It is located equidistant from the Pacific and the Atlantic Ocean. Susanna Salter (the first woman mayor in the US) was elected mayor of a city in this state.
",Kansas,Wyoming,Nebraska,Utah,Kansas
2677,"The fastest growing nail is on this finger.
",Middle finger,Thumb,Index finger,All nails grow at the same speed,Middle finger
2678,"Sound travels more swiftly through air than through steel.
",False,True,False,,
2679,"George Washington, Thomas Jefferson, and John Adams were all avid players of this game.
",Marbles,Hide and seek,Scrabble,Monopoly,Marbles
2680,"In this country one out of ten people owns a bicycle.
",Denmark,Belgium,Denmark,Sweden,France
2681,"In order to preserve their elaborate coiffures, these women slept with their heads on bags filled with buckwheat chaff.
",Geishas in Japan,Oracles in Africa,Queens in Britain,First Ladies in the US,Geishas in Japan
2682,"In parts of Japan, if a black cat crosses your path, it means you will be very lucky.
",True,True,False,,
2683,"Ailurophobia is fear of these animals.
",Cats,Horses,Cats,Dogs,Fish
2684,"Finish the proverb:
","ets are born, ________.",...not made.,...not made.,...but thats not for sure.,"..., long live the poets!"
2685,"The first product to have a bar code was this.
",Gum,Gum,Oil,Flour,Wine
2686,"All US Presidents have worn glasses.
",True,False,True,,
2687,"Ernest Vincent Wright wrote a book, called Gadsby, which consisted of 50,000 words, none of which contained this letter.
",E,O,I,E,A
2688,"Neil Armstrong stepped on the moon with his right foot on first.
",False,True,False,,
2689,"On average, a 4-year-old child asks approximately this number of questions a day.
",437,126,371,74,437
2690,"Benito Mussolini, Napoleon Bonaparte, Alexander the Great, and Julius Caesar were all afraid of these animals.
",Cats,Dogs,Horses,Cats,Mice
2691,"The third largest landowner in New York City.
",New York University,Donald Trump,City Council,New York University,NYPD
2692,"By US law, employees do not have to wash hands after sneezing.
",True,True,False,,
2693,"This talk show host and entertainer began his career as a member of Freddy Martins orchestra, but became popular with nightclub audiences as a solo act. His song, Ive Got a Lovely Bunch of Coconuts became a number one hit.
",Merv Griffin,Fred Cordova,Merv Griffin,David Geffen,Jerry Lewis
2694,"This group was formed in Detroit, Michigan and its original members were Otis Williams, Melvin Franklin, Paul Williams, Elbridge Al Bryant, and Eddie Kendricks.
",The Temptations,The Drifters,The Coasters,The Juve Five,The Temptations
2695,"The term hippopotomonstrosesquippedaliophobia means abnormal fear of what?
",Long words,River animals,Long words,Large animals,Pachyderms
2696,"New York Alki was a settlement which became part of which US city?
",Seattle,Atlanta,Orono,Seattle,Savannah
2697,"This US city, whose original name was Terminus, is the county seat of Fulton County.
",Atlanta,Atlanta,Omaha,Savannah,Orono
2698,"What is the meaning of the word albedo, which comes from Latin?
",A value for the reflectivity of an object,A bright region on the suns chromosphere,A value for the reflectivity of an object,A disease afflicting canines in which the fur around the tail falls out,An adjustment to a projectiles flight using retro-rockets
2699,"The town of Pilsen, famous for the production of beer, is situated in western Bohemia, in the Czech Republic. It became a town in 1295 when it received its civic charter from which ruler?
",King Wenceslaus II,Jan Hus,Napoleon,King Wenceslaus II,Rudolf II
2700,"In L.A. Dragnet, which is a 2003 remake of the TV series Dragnet, detective Joe Friday was portrayed by which actor?
",Ed ONeil,Ed Burrows,Ed ONeil,Ed Burns,Ed Norton
2701,"This actor and director, who took the name Broncho Billy, is best-known as the first star of the Western film genre.
",Max H. Aronson,Tim Holt,Max H. Aronson,Tom Mix,Charlie Chaplin
2702,"This actor, who graduated from Yale University in 1991, received a Golden Globe for his role in 1996 movie Primal Fear.
",Edward Norton,Ron Livingston,Edward Norton,Matt Damon,Ed Burns
2703,"One of the most important buildings in the US - the White House, was gutted in this year.
",1814,1787,1814,1843,1912
