,Questions,Correct,A,B,C,D
4405,"What word got Johnny fired on the sitcom WKRP in Cincinnati?
",Booger,Booger,Boogie,Fart,Tushie
4406,"Who played Carlsons mother in the pilot episode of WKRP?
",Sylvia Sydney,Helen Hayes,Mildred Natwick,Sylvia Sydney,Carol Bruce
4407,"On the TV show WKRP in Cincinnati, Carlsons wife was named Cindy.
",False,False,True,,
4408,"Where was Venus Flytrap working before WKRP according to the pilot episode of the self-titled show?
",New Orleans,Chicago,Memphis,New York,New Orleans
4409,"The name of the Evangelist with a program on WKRP is Little Ed Pembrook.
",True,False,True,,
4410,"What is Venus real name on the TV show WKRP in Cincinnati?
",Gordon Sims,George Shumway,Gordon Shumway,George Sims,Gordon Sims
4411,"What could the Senator not explain in the opening newscast on WKRP in Cincinnati?
",His nudity,"Life, the Universe and everything",His Super Pac,His stand on anything,His nudity
4412,"Carlson from WKRP in Cincinnati loved baseball above everything else.
",False,True,False,,
4413,"What was wrong with the house Jennifer buys on WKRP in Cincinnati?
",It was haunted.,It was haunted.,There were loud neighbors.,It was in a bad neighborhood.,It had a leaky roof.
4414,"Sgt. Sam Troy was the leader of the Rat Patrol on the self-titled show. What did he always wear?
",Australian bush hat,Baseball Cap,A green Beret,German pith helmet,Australian bush hat
4415,"What did The Rat Patrol character Hitch always wear on his head?
",French Foreign Legion cap,French Foreign Legion cap,A handkerchief,Green Beret cap,Nothing
4416,"Which member of the Rat Patrol was a ladies man?
",Hitch,Hitch,Moffitt,Troy,Tully
4417,"What word did all of the Rat Patrol episodes have in the title?
",Raid,Rat,Patrol,Affair,Raid
4418,"During the filming of an episode of The Rat Patrol, a jeep overturned on Christopher George causing serious injury.
",True,False,True,,
4419,"What unit was Moffitt in before he joined The Rat Patrol on the self-titled TV show?
",Scots Greys,Royal Tank Corps,Scots Greys,Popskis Private Army,Military anthropology unit
4420,"In the anime series Rurouni Kenshin, did someone manage to dodge Kenshins attack Kuzu-ryÅ«sen?
",Yes,Yes,No,,
4421,"In the Rurouni Kenshin anime series, which technique did Kenshin use to defeat UdÅ Jin-e?
",BattÅjutsu SoryÅ«sen,RyÅ«tsuisen,BattÅjutsu HiryÅ«sen,BattÅjutsu SoryÅ«sen,BattÅjutsu SoryÅ«sen ~ Ikazuchi
4422,"Which character or faction from the series Rurouni Kenshin does the theme song in the sound clip represent?
",Sekihoutai,Hajime Saito,Jupangatana,Sanouske Sagara,Sekihoutai
4423,"According to the series Rurouni Kenshin, the first secret of the final attack Amakakeru RyÅ« no Hirameki is the god-like speed. What is the second secret?
",Additional step with the left foot,Utilizing the sheath,Additional step with the left foot,Additional step with the right foot,To draw the sword with the left arm
4424,"Which character or faction from the series Rurouni Kenshin does this theme song represent?
",Sagara Sanosuke,Sekihoutai,Kamiya Kaoru,Sagara Sanosuke,Makimachi Misao
4425,"Who is the creator of Johnny Bravo?
",Van Partible,Van Partible,Robert Alvarez,John McIntyre,Rumen Petkov
4426,"Johnny Bravo sounds like this music legend.
",Elvis Presley,Elvis Presley,Elton John,Tom Jones,John Lennon
4427,"What is the name of Johnny Bravos geeky neighbor whom he likes to call dweeb?
",Carl Chryniszzswics,Master Hamma,Pops,Carl Chryniszzswics,Suzy
4428,"In an episode of Johnny Bravo it is revealed that this character is a cousin of actress Farrah Fawcett.
",Little Suzy,Carl,Little Suzy,Bunny Bravo,Johnny
4429,"What is the color of Johnny Bravos eyes?
",It is never revealed.,Blue,It is never revealed.,Green,Brown
4430,"In the Johnny Bravo episode The Perfect Gift, Johnny is trying to get some money to buy his mom this gift for Mothers Day.
",A pair of bunny slippers,A pot of beautiful flowers,A pair of bunny slippers,A bottle of lemonade,Sunglasses
4431,"Johnny Bravo is sometimes set on a date with weird creatures. Which of these has Johnny dated?
",All of these,Vampire,All of these,Werewolf,Antelope
4432,"This fictional action star, who is a Steven Seagal lookalike, is Johnny Bravos idol and favorite hero.
",Squint Ringo,Squint Ringo,Master Hamma,Galaxy boy,Pretty boy
4433,"An episode of Johnny Bravo is based on this very popular movie with Leonardo DiCaprio that won 11 Academy Awards.
",Titanic,The Aviator,Romeo + Juliet,Titanic,The Beach
4434,"What does Johnny Bravo say to his clone when meeting him in one of the episodes of the series?
","Look, mister, I dont know who you are and how you got so pretty...","Excuse me, sir, you look suspiciously pretty.","Look, mister, I dont know who you are and how you got so pretty...","Hey, you look so familiar that it almost smells funny.","Oh, mama! Now I can send me on dates and watch me pick up chicks from another angle!"
4435,"When was fictional character Michael Scott born?
",March 15-the same day as Eva Longoria,March 15-the same day as Eva Longoria,October 15-the same day as  Lee Iacoca,October 28-the same day as Bill Gates,May 28-the same day as Gladys Knight
4436,"Steve Carells father was born with this surname.
",Caroselli,Caroselli,Charley,Carroll,Carlton
4437,"What part did fictional character Michael Scott originally have at his mothers second wedding ceremony?
",Ring barer,Usher,Best man,Ring barer,Flower boy
4438,"Fictional character Michael Scott was a child actor.
",True,False,True,,
4439,"Find the correct statement about fictional character Michael Scott.
",Michael Scott never attended college,Michael Scott attended Temple University in Philadelphia.,Michael Scott never attended college,Michael Scott graduated  from Wilkes-Barre Community College,Michael Scott graduated from Scranton University.
4440,"How did Michael become a manager on the TV show The Office?
",He was one of the top salespeople in Dunder Mifflin history.,His cousin worked in the mail room at corporate.,"His best friend, Bob Packard, recommended him.",He was one of the top salespeople in Dunder Mifflin history.,His degree from Temple was in management.
4441,"How did Michael Scott burn his foot on the TV show The Office?
",He burned it on a George Foreman grill.,He dropped a palette of paper on it.,He burned it on a George Foreman grill.,He closed his car door on it.,He still does not know.
4442,"Which of these sentences can Michael Scott not stop saying on The Office?
",Thats what she said!,Rim shot!,Take me to your leader!,Therein lies the rub.,Thats what she said!
4443,"What role does Steve Carells real life wife, Nancy, play on The Office?
","Carol,  the real estate agent","Amy, the purse saleswoman","Carol,  the real estate agent","Holly, the H-R person","Madge, the replacement for Pam."
4444,"On the TV show The Office, why do the other students in Michael Scotts improv class not like him?
",He constantly uses the line I have a gun.,He can not remember his lines.,He wants to do all the talking.,He refuses to sit down.,He constantly uses the line I have a gun.
4445,"Michaels desk on the TV show The Office always has a Worlds Best Boss award on it. How did he get it?
",He bought it himself.,He got it at Pams wedding.,It was awarded to him by the Scranton Better Business Bureau.,He bought it himself.,It was given to him by David Wallace.
4446,"Which type of car does fictional character Michael Scott think shows how classy he is?
",Chrysler Sebring,Volkswagen Jetta,Toyota Avalon,Chrysler Sebring,Honda Accord
4447,"Which employee shows herself topless to Michael Scott on the TV show The Office?
",Meredith,Kelly,Meredith,Erin,Pam
4448,"Which employee does Michael Scott run into with his car in an episode of The Office?
",Meredith,Oscar,Meredith,Pam,Erin
4449,"While he was Scranton manager, TV character Michael Scott had a second job. What was it?
",Telemarketer,Car salesman,Candle salesman,Telemarketer,Wedding singer
4450,"On the TV show The Office, when Michael wants to seal a big sale he usually brings the customer to this restaurant.
",Chilis,Coopers,Applebees,The Cheesecake Factory,Chilis
4451,"Who does Michael hook up with at Pams wedding on the TV show The Office?
",Pams mother,Pams mother,Erin,Jan,Kelly
4452,"On the TV show The Office, Michael gets back together with Jan because of this.
",She had breast enlargement.,She promises him a promotion.,She is having his baby.,She had breast enlargement.,She says she loves him.
4453,"What was Michaels role at Phyliss wedding in the TV series The Office?
",He was to wheel her father down the aisle.,He was to check for wedding crashers.,He was in charge of watching everyones shoes.,He was to wheel her father down the aisle.,He was to deliver to ring to the best man.
4454,"When TV character Michael Scott forms his own company, who takes Michaels place at Dunder Mifflin?
",Charles,Darryl,Dwight,Charles,Jim
4455,"From which college did actor Steve Carell graduate?
",Dennison,Northeastern,Chicago,Villanova,Dennison
4456,"Why did Michael Scott quit his job on the TV show The Office?
",He was insulted that David Wallace did not return his call.,None of these,Dwight said Michael did not have the guts to do it.,He was so successful as a car salesman that he felt he would make a million with his own company.,He was insulted that David Wallace did not return his call.
4457,"Why did Michael Scott and Holly break up on the TV show The Office?
",She was transferred to New Hampshire.,She went back to Toby.,"He wanted children,she did not.",She was transferred to New Hampshire.,He went back to Jan because she promised him a promotion.
4458,"Xena first appeared to viewers in the series Hercules - the Legendary Journeys, in the episode, titled The Gauntlet?
",False,True,False,,
4459,"In the first episode of the series Xena: Warrior Princess, Xena fights Draco on the scaffold erected in her mothers bar and balancing on the shoulders of patrons. This scenario was repeated in another episode.
",True,False,True,,
4460,"What happens in the Xena episode Ulysses?
",All of the these,Xena falls in love with Ulysses.,Xena rescues Ulysses from Poseidons followers.,Xena helps Ulysses return home to Ithaca and win back his kingdom.,All of the these
4461,"What happens in the episode of the Xena series titled the Furies?
",Xena convinces the Furies that Ares was her father.,Xena convinces the Furies that they werent able to drive her mad.,Gabrielle finds the answer to removing the Furies curse and frees Xena for a change.,Xena convinces the Furies that Ares was her father.,Xena attempts suicide to stop the madness.
4462,"In the episode The Xena Scrolls, Xenas descendant (who looks remarkably like her), allows Xena to fight through her and defeat Ares.
",True,False,True,,
4463,"In the episode Fallen Angel, Xena the warrior Princess gives up her wings and travels to hell to save a fallen Gabrielle.
",True,True,False,,
4464,"Which of the following doesnt occur in the 2-part Xena episode The Quest?
",Xena dies.,Xena dies.,Xena is brought back to life by ambrosia.,Xena is able to communicate through Autolycus after he drank water she was using as a portal to the moral world.,"Xena awakens in time to help trap Velaca - the God of Chaos, and stop her from killing Gabrielle."
4465,"Why was Betty Suarez hired at Mode magazine as Daniel Meades assistant on the TV show Ugly Betty?
",Because she was unattractive,Because she was kind-hearted,Because she was unattractive,Because they liked her outfit,Because she was qualified
4466,"What is Daniel Meades signature trait in the TV sitcom Ugly Betty?
",He is a womanizer.,His voice sounds funny.,He is not very smart.,He is a coward.,He is a womanizer.
4467,"What statement is true about Alexis Meade from the TV comedy series Ugly Betty?
",She was born a man.,She has a tail.,She has three kidneys.,She was born a man.,She eats dog food.
4468,"Which of the Three Tenors is Amandas uncle in the TV sitcom Ugly Betty according to her own words?
",The thin one,The big one,The pretty one,The thin one,The curly one
4469,"What is Wilhelmina Slater from Ugly Betty addicted to?
",Botox,Lipstick,Diets,Botox,Chocolate
4470,"What is the special talent of Hilda Suarez from the TV show Ugly Betty?
",She is a talented stylist and beautician.,She is a talented stylist and beautician.,She is a gifted opera singer.,All of these,She can fix anything broken around the house.
4471,"What culinary nickname did Gio give to Henry on the TV comedy show Ungly Betty?
",Egg salad,Egg salad,Butterfingers,Pickle sandwich,Plain yogurt
4472,"What is Justin Suarez from the Ugly Betty TV show obsessed with?
",Fashion,Baseball,Fishing,Fashion,Cars
4473,"Fabia from the TV sitcom Ugly Betty was created as a parody of this famous fashion designer.
",Donatella Versace,Vivienne Westwood,Coco Chanel,Stella McCartney,Donatella Versace
4474,"What medical condition does Marc from Ugly Betty suffer from?
",Asthma,Stomach ulcer,All of these,ADD,Asthma
4475,"What year did The Proud Family first air on Disney Channel?
",2001,2000,1999,2005,2001
4476,"Who voices Penny Proud in the animated TV series The Proud Family?
",Kyla Pratt,Beyonce Knowles,Kyla Pratt,Tyra Banks,Raven Symone
4477,"What is Sugar Mamas dogs name in the series The Proud Family?
",Puff,Buff,Tuff,Poofy,Puff
4478,"Penny Proud from The Proud Family isnt a singer.
",False,False,True,,
4479,"Who does Sugar Mama often show affection for in The Proud Family?
",Papi,Clapi,Papi,Toppy,Dadi
4480,"Who created the animated series The Proud Family?
",Bruce W. Smith,Bruce W. Smith,Steven  A. Spielburg,Will Smith,Michael Poryes
4481,"Who is Pennys white and nerdy friend in the series The Proud Family?
",Zoey Howzer,Sonia Parker,Demi Rack,Taylro Littletree,Zoey Howzer
4482,"Who uses Terry Crowley to infiltrate the strike team in the first season of The Shield?
",Captain David Aceveda,The FBI,Asst. Chief Phillips,Captain David Aceveda,The Internal Affairs Division (IAD)
4483,"Who are the only two witnesses to Terry Crowleys murder in the pilot episode of The Shield?
",Vic and Shane,Vic and Shane,Aceveda and Vic,Shane and Lem,Vic and Lem
4484,"In Season One of the  FX series, The Shield, what is unique about the bodies left by Dutch Wagonbaughs serial killer?
",He poses them face down.,He ties a red ribbon to each arm.,He puts lipstick on their cheek.,He leaves the weapon inside the body.,He poses them face down.
4485,"What happens when Vic locks T-Bonz and Kern Little in the storage bin for the night in Season One of The Shield?
",Kern kills T-Bonz.,T-Bonz and Kern fall in love.,T-Bonz and Kern end their hostilities.,Kern kills T-Bonz.,T-Bonz kills Kern.
4486,"In Season One of The Shield, Julien witnesses Mackey and his men stealing evidence from a drug bust. How many kilos of cocaine did the strike team steal?
",2,3,2,5,4
4487,"What does the Armenian Mobster Margos like about Danni Sofer in Season One of The Shield?
",Her feet,Her feet,Her gun,Her hair,Her fingers
4488,"Who makes Dutch Wagonbaugh cry in Season One of The Shield?
",A serial killer,Vic Mackey,Detective Claudette Wyms,Detective Shane Vendrell,A serial killer
4489,"Why does Julien go back on his statement about witnessing the strike team steal the cocaine from the Armenians in Season One of The Shield?
",Vic walks in on him and Tomas.,IAD finds Mackey innocent of the charges.,Vic walks in on him and Tomas.,Vic finds a stolen ring for him.,Aceveda convinces him that a bigger bust for Mackey is possible.
4490,"In Season One of The Shield, David Aceveda was given an opportunity to run for city council, but a story was written accusing him of rape. David Acedveda was really guilty of the rape.
",False,True,False,,
4491,"In Season One of The Shield, Vic threw Rondell Robinson from a rooftop.
",False,False,True,,
4492,"Who was found to be responsible for the riots that ended Season One of The Shield?
",Assistant Chief Benjamin Ben Gilroy,Captain David Aceveda,Assistant Chief Benjamin Ben Gilroy,Detective Claudette Wyms,Detective Vic Mackey
4493,"This made for TV movie aired on HBO in 1996 and was nominated for an Emmy. It was a triology of stories set in the same house, with different occupants over the span of 40 years.
",If These Walls Could Talk,Made For Me,House,Journey,If These Walls Could Talk
4494,"The made for TV movie called Breaking the Surface: The Greg Louganis Story was about the life and professional career of the Olympic swimmer. Can you name the actor who portrayed Louganis?
",Mario Lopez,Mario Lopez,Benjamin Bratt,Ramon Estevez,Jimmy Smits
4495,"Angelina Jolie starred in a 1998 HBO movie about a supermodel.
",True,True,False,,
4496,"The 1979 made for TV movie The Miracle Worker starred Patty Duke as Helen Keller.
",False,False,True,,
4497,"Which of these birds does Pancho call a water chicken in the TV series The Cisco Kid?
",Duck and/or a goose,Sea Gull,Duck and/or a goose,Flamingo,Swan
4498,"Complete this line uttered by Pancho in the TV series The Cisco Kid, .............................., before we are dancing at the end of a rope, without music.
",Lets went,Lets go,Lets leave,Lets went,Lets go to jail
4499,"Why does Pancho say, They are throwing wheels at us, in The Cisco Kid episode Bell Jar Bellies?
",Because a loose wheel was rolling toward them,Because the wagon got loose and was heading toward them,Because a loose wheel was rolling toward them,Because the bad men were saying lies about both of them,Because a loose wheel flew off the wagon at them and almost hit them in their heads
4500,"What short story author created the Cisco Kid, the central character of the self-titled series?
",O. Henry,O. Henry,Ray Bradbury,Washington Irving,Edgar Allen Poe
4501,"In an episode of The Cisco Kid, Pancho told the Cisco Kid that the bad man had his tongue tangled in his mouth. What did he mean?
",He did not want to talk (reply).,He talked too much.,He was mincing his words.,He did not want to talk (reply).,He spoke with a forked tongue.
4502,"What female star from a super hero series appeared in The Cisco Kid episode, titled Chain Lightning?
",Noel Neill (Lois Lane from Superman),Eartha Kitt (Cat Woman also from Batman),Linda Carter (Wonder Woman),Noel Neill (Lois Lane from Superman),Julie Newmar (Cat Woman from Batman)
4503,"In The Cisco Kid episode, titled Railroad Land Rush, Pancho used the words bottle caps to refer to which of the following?
",Money,Target practice,Jewels,Money,Checkers
4504,"The Cisco Kid character Pancho says the words Lets went  in all of the listed episodes except this one.
",Railroad Land Rush,Railroad Land Rush,The Will,Oil Land,Medicine Flats
4505,"In The Cisco Kid episode titled The Will, one of the bad guys henchmen is named for the state where he came from. What was his name?
",Nebraska,New Jersey,Nebraska,New York,Colorado
4506,"What was the name of Panchos horse in the TV series The Cisco Kid?
",Loco,Lobo,Champion,Loco,Scout
4507,"On the hit comedy Boy Meets World, Cory Matthews was played by Ben Savage who is the brother of the star of this TV show.
",Wonder Years,Wonder Years,Perfect Strangers,Eight is Enough,Family Ties
4508,"For how many seasons did the show Boy Meets World air?
",7,6,7,10,9
4509,"On the show Boy Meets World, Cornelius is Corys real first name.
",True,True,False,,
4510,"What relation is Morgan to Cory on the show Boy Meets World?
",his sister,his aunt,his sister,his mother,no relation
4511,"The character of Shawn Hunter, on the show Boy Meets World,  had a brother.
",True,True,False,,
4512,"On the show Boy Meets World, who is the character George Feeny?
",All of the answers are correct,The Matthews next door neighbor,One of the college professors,All of the answers are correct,Husband to the Dean at Corys college
4513,"What was the name of the girl Shawn fell in love with, in the later episodes of Boy Meets World?
",Angela,Rachel,Morgan,Jenny,Angela
4514,"Did Cory Matthews ever get married on the show Boy Meets World?
",Yes,Yes,No,,
4515,"Which of these famous actresses makes a guest appearance on the show Boy Meets World?
",Jennifer Love Hewitt,Jessica Biel,Britney Murphy,Jennifer Love Hewitt,Drew Barrymore
4516,"What outrageous colour did Cory paint his apartment, causing Topangas disapproval, on one episode of the show Boy Meets World?
",Yellow,Orange,Yellow,Black,Purple
4517,"What was the name of the restaurant Cory and his friends would hang out at, on the show Boy Meets World?
",Chubbys,Chubbys,Peg Leg Petes,The Max,Feenys
4518,"In the TV show, Sailor Moon, Sailor Moons cat can only talk to other cats.
",False,True,False,,
4519,"What is Sailor Moons weapon during battle?
",a wand,a ring,a wand,a computer,a sword
4520,"What is the colour of of the strange artifact that Griffith possesses in the anime series Berserk?
",Red,Black,Red,Green,Blue
4521,"Listen to the sound clip and guess the name of the anime series.
",FLCL,FLCL,Inuyasha,Myself ; Yourself,Sola
4522,"Which two Gods in Xena: Warrior Princess lost their powers and were stuck traveling with Gabrielle and Joxer until a solution was found in the episode The Quill is Mightier?
",Ares/Aphrodite,Ares/Cupid,Zeus/Hera,Ares/Aphrodite,Cupid/Aphrodite
4523,"In the episode The Furies, Xena, the Warrior Princess convinced the Furies that Ares was her father.
",True,True,False,,
4524,"Which God/Goddess took over as King/Queen of the Gods when Zeus was killed in the TV series Xena: Warrior Princess?
",Athena,Ares,Aphrodite,Hephaestus,Athena
4525,"Xena, the Warrior Princess began her quest to eliminate the Gods because they threatened the life of her baby, Eve.
",True,False,True,,
4526,"Though Ares was first introduced in the Hercules: The Legendary Journeys series, he was not given a real face until he was introduced in Xena: Warrior Princess.
",True,False,True,,
4527,"Which God/Goddess from the TV series Xena: Warrior Princess seemed to have a special place in their heart for Gabrielle?
",Aphrodite,Ares,Aphrodite,Cupid,Athena
4528,"In the TV series Xena: Warrior Princess, Baby Bliss, Cupids son, stole his fathers bow and wreaked havoc at the temple of the Hestian Virgins. Xena fell in love with Draco, Gabrielle with Joxer and Draco with Gabrielle.
",True,False,True,,
4529,"Which God did Xena have to deal with during the episode, titled Ulysses?
",Poseidon,Ares,Hephaestus,Poseidon,Athena
4530,"In the TV series Xena: Warrior Princess, which Dream God kidnapped Gabrielle, forcing Xena to rescue her from the Dreamscape?
",Morpheus,Ares,Baccus,Morpheus,Hades
4531,"In the Xena TV series, Xena must rescue Hades sister Cyrene, the embodiment of Death, from King Sisyphus or all mankind will be doomed to eternal life filled with suffering.
",False,True,False,,
4532,"What does the term Mad Men stand for according to the self-titled TV show?
",Madison Avenue Advertising men,Insane men,Madison Avenue Advertising men,Men who work for Mad Magazine,None of these
4533,"In the anime series, Prince of Tennis, who is Echizens last opponent during the National Tournament?
",Kintarou Tooyama,Kuranosuke Shiraishi,Akutsu,Echizen Ryoga,Kintarou Tooyama
4534,"In Saiunkoku Monogatari, who is the consort and tutor to the young emperor, Shi Ryuuki?
",Shuurei,Shuurei,Tazusa,Seiran,Nagisa
4535,"Who is Akanes close friend in the anime Harukanaru Toki no Naka de Hachiyoushou?
",Tenma,Eisen,Inori,Yosuaki,Tenma
4536,"In the anime series Black Cat, does Train Hearnet go back to Chronos?
",No,No,Yes,,
4537,"Did Lelouch Lamperouge promise to destroy the Britannian empire in the anime series Code Geass?
",Yes,No,Yes,,
4538,"According to the anime series, La Corda Doro, how do you express your love?
",by letting your love hear your music,by giving them what they want in life,by letting your love hear your music,by simply telling them you love them,by giving them something sweet
4539,"Does the anime series Hanbun no Tsuki ga Noboru Sora center around two hospitalizad teenagers.
",No,Yes,No,,
4540,"In Ouran Highschool Host Club, Haruhi is confused for a boy.
",True,True,False,,
4541,"In the 2nd season of Kamichama Karin, do the characters want to change their future?
",Yes,No,Yes,,
4542,"Terry Jones studied English at university, and one of his earliest books was an academic study centred on this famous Emglish writer.
",Geoffrey Chaucer,Geoffrey of Monmouth,William Shakespeare,Geoffrey Chaucer,John Milton
4543,"Terry Jones collaborated with Michael Palin at university and subsequently on many television shows.  Which of the following was not one of them?
",How to Irritate People,How to Irritate People,Do Not Adjust Your Set,Twice a Fortnight,The Complete and Utter History of Britain
4544,"Terry Jones wrote and directed the film Erik the Viking, whose plot is markedly different from his earlier childrens book The Saga of Erik the Viking.
",True,True,False,,
4545,"Which of these films was not directed by Terry Jones?
",And Now for Something Completely Different,And Now for Something Completely Different,Personal Services,The Wind in the Willows,Erik the Viking
4546,"Terry Jones once said that Ireland had only ever banned four films, and he had directed three of them.
",True,False,True,,
4547,"Terry Jones wrote the novel Douglas Adamss Starship Titanic, based on the computer game. Which of the following associated statements is true?
",All statements are true.,Terry Jones claimed to have written the entire book while in the nude.,Terry Jones wrote it because Adams was too busy developing the computer game.,"Terry Jones was a voice actor for the game, playing the Parrot.",All statements are true.
4548,"Terry Jones has co-written and presented several historical documentary series. Which of the following is not one of them?
",The Normans,The Crusades,Medieval Lives,The Normans,Barbarians
4549,"Terry Jones has written and directed an opera.
",True,True,False,,
4550,"Terry Jones became a father after the age of sixty.
",True,False,True,,
4551,"In the TV series Living Single, Kyle and Max got married.
",False,True,False,,
4552,"Khadijah James was portrayed by Queen Latifah in the TV series Living Single.
",True,True,False,,
4553,"On the TV show Living Single, Russell Montego was a Jamaican-born music editor.
",True,False,True,,
4554,"Which Living Single character always had a different wig?
",Regine,Sinclair,Max,Kyle,Regine
4555,"Which of these characters got married on the TV show Living Single?
",Sinclair and Overton,Max and Overton,Kyle and Khadijah,Sinclair and Overton,Regine and Russel
4556,"Where was the TV show Living Single set?
",Brooklyn,Cleveland,Brooklyn,Boston,Chicago
4557,"What Living Single character ran for political office?
",Max,Regine,Khadijah,Max,Kyle
4558,"Who is Karins love interest in the early episodes of Kamichama Karin?
",Kirika Karasuma,Kirika Karasuma,Kazune Kujyou,Kirio Karasuma,Naruto Uzumaki
4559,"What character did Karin kiss first in the series Kamichama Karin?
",Nishikiori Micchi,Kujyou Suzune,Kujyou Karin,Nishikiori Micchi,Mary Ann
4560,"Who was the future son of Karin and Kazune in the anime series Kamichama Karin?
",Suzune,Eriaa,Suzune,Himeka,Shii-chan
4561,"To whom did Kazune confess his love for Karin when Karin wasnt around in the series Kamichama Karin?
",Nishikiori Micchi,Athena,Kiro,Nishikiori Micchi,Shiro
4562,"Who is Karin and Kazunes rival in the Japanese anime series Kamichama Karin?
",Kirio,Kirio,Athena,Micchi,Himeka
4563,"Which of the following Friends episodes is not from Season 1?
",The One With Rachels Crush,The One With Rachels Crush,The One with the Birth,The One With All the Poker,The One With the Blackout
4564,"Which of the following Friends episodes is not from season 2?
",The One With Joeys New Girlfriend,The One With Russ,The One With Joeys New Girlfriend,The One Where Ross and Rachel...You Know,The One With Ross New Girlfriend
4565,"Which of these Friends episodes is not from season 3?
",The One with the Ick Factor,The One With The Racecar Bed,The One Without The Ski Trip,The One with the Ick Factor,The One Where Monica and Richard Are Just Friends
4566,"Which of the following Friends episodes is not from season 4?
",The One With Joeys Award,The One With the Invitation,The One With the Ballroom Dancing,The One With Joeys Award,The One With the Cuffs
4567,"Which of the following Friends episodes is not from season 5?
",The One with All the Jealousy,The One with All the Jealousy,The One with All the Kissing,The One with All the Resolutions,The One with the Ride-Along
4568,"Which of the following Friends episodes is not from season 6?
",The One Where Ross is Fine,The One Where Ross Got High,The One With The Routine,The One Where Ross is Fine,The One With Joeys Fridge
4569,"Which of the listed Friends episodes is not from season 7?
",The One With the Ring,The One Where They All Turn Thirty,The One With the Ring,The One With the Cheap Wedding Dress,The One With Rachels Assistant
4570,"Which of the following Friends episodes is not from season 8?
",The One With the Sharks,The One With The Secret Closet,The One With The Video Tape,The One Where Rachel is Late,The One With the Sharks
4571,"Which of the following Friends episodes is not from season 9?
",The One With the Blackout,The One With The Boob Job,The One With the Blackout,The One With Christmas in Tulsa,The One With the Pediatrician
4572,"Which of these Friends episodes is not from season 10?
",The One With the Cop,The One With The Birth Mother,The One With the Cop,The One Where Joey Speaks French,The One Where Estelle Dies
4573,"What was Ellen DeGeneres major at the University of New Orleans?
",Communications,Acting,Sociology,Mathematics,Communications
4574,"Ellen DeGeneres has claimed that this comedian was one of her biggest influences in the 1980s.
",Steve Martin,Eddie Murphy,Whoopi Goldberg,Steve Martin,Jay Leno
4575,"What is the name of the episode of the Ellen sitcom in which Ellen DeGeneres reveals her homosexuality to Oprah Winfrey?
",The Puppy Episode,The Closet Episode,The Bathroom Episode,The Puppy Episode,The Kitty Episode
4576,"What award show did Ellen DeGeneres host on November 4, 2001, soon after the terrorist attack of September 11, 2001?
",The Emmy Awards,The Golden Globe Awards,The Academy Awards,The Emmy Awards,The MTV Movie Awards
4577,"Andrew Stanton, director of the 2003 movie Finding Nemo, confessed that this was the reason he chose Ellen DeGeneres for the voice role of Dory the fish.
",Ellen changed the subject five times before one sentence had finished.,Ellens voice had a very funny tone.,All of these,Ellen sounded very confused when trying to explain something.,Ellen changed the subject five times before one sentence had finished.
4578,"Which of these actresses has Ellen DeGeneres dated?
",All of these,Portia de Rossi,Alexandra Hedison,Anne Heche,All of these
4579,"What is the name of the 1996 romantic comedy movie in which Ellen DeGeneres character accidentally shoots her future husband at their wedding?
",Mr. Wrong,Widow To Be,The Groom,Mr. Wrong,Prince Charming
4580,"What is the occupation of Ellen DeGeneres character in the 1999 movie The Love Letter?
",Manager,Florist,Actress,Writer,Manager
4581,"Actress and comedian Ellen DeGeneres was born on January 26, 1958 in this state.
",Louisiana,Texas,South Dakota,Maryland,Louisiana
4582,"What was Ellen DeGeneres explanation on her hosting the The Ellen DeGeneres Show from her bed with a torn ligament in her back?
",Show must go on.,"Come what may, Ellen is here to stay!","Dont laugh, I love my job, I cant survive without people laughing at me.","Lifes short, get the most of it, even and especially when youre in bed!",Show must go on.
4583,"What type of dragon slayer is Fairy Tail character Natsu Dragneel?
",Fire,Thunder,Poison,Sky,Fire
4584,"In the Fairy Tail anime and manga series, what type of dragon slayer is Wendy Marvell?
",Sky,Sky,Iron,Fire,Thunder
4585,"What type of dragon slayer is Gajeel Redfox in the Fairy Tail series?
",Iron,Iron,Sky,Poison,Thunder
4586,"Who is the master of Fairy Tail in the self-titled anime and manga series?
",Makarov,Mirajane,Laxus Dreyar,Loke,Makarov
4587,"In the Fairy Tail anime and manga series, Exceed is a race of what type of animals?
",Winged Cats,Winged Dogs,Winged Lions,Winged Rats,Winged Cats
4588,"Which one of the Fairy Tail characters is the heaviest drinker?
",Cana Alberona,Gildarts Clive,Mirajane,Cana Alberona,Levy McGarden
4589,"What Fairy Tail character often uses the word man?
",Elfman,Makarov,Loke,Elfman,Laxus Dreyar
4590,"Who is the Celestial Mage of Fairy Tail?
",Lucy Heartfilla,Cana Alberona,Lucy Heartfilla,Gray Fullbuster,Erza Scarlett
4591,"What kind of magic does Gray Fullbuster use in the Fairy Tail manga and anime series?
",Ice,Earth,Ice,Water,Fire
4592,"What kind of magic does Fairy Tail character Erza Scarlet use?
",Re-quip,Break,Dark,Bend,Re-quip
4593,"What type of Pokemon is Charmander?
",fire,water,fire,normal,grass
4594,"What Pokemon species is Kakuna?
",bug,water,normal,bug,flying
4595,"What type of Pokemon is Fearow?
",flying,water,fire,normal,flying
